date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20	turnover
2016-06-21	11.1	11.28	11.03	10.95	121143.48	0.02	0.18	11.148	11.47	11.587	149045.7	151814.24	133933.83	1.69
2016-06-20	11.28	11.28	11.01	10.89	170436.48	-0.17	-1.52	11.152	11.6	11.599	151718.72	157730.5	132130.25	2.38
2016-06-17	11.12	11.47	11.18	11.07	149030.91	0.09	0.81	11.19	11.72	11.6	146586.34	151591.33	129807.41	2.08
2016-06-16	11.31	11.45	11.09	11.01	161110.17	-0.34	-2.98	11.37	11.804	11.581	141690.28	150510.23	126920.05	2.25
2016-06-15	10.89	11.7	11.43	10.81	143507.45	0.38	3.44	11.574	11.9	11.594	145560.09	155316.06	124267.19	2.0
2016-06-14	11.02	11.29	11.05	10.92	134508.59	-0.15	-1.34	11.792	11.875	11.594	154582.79	146687.07	121030.33	1.88
2016-06-13	11.86	12.05	11.2	11.1	144774.56	-0.88	-7.29	12.048	11.899	11.587	163742.29	139305.14	117786.42	2.02
2016-06-08	12.2	12.2	12.08	11.89	124550.61	-0.03	-0.25	12.25	11.921	11.578	156596.33	132872.4	114950.91	1.74
2016-06-07	12.35	12.48	12.11	12.0	180459.23	-0.41	-3.27	12.238	11.848	11.532	159330.19	130215.2	111914.45	2.52
2016-06-06	12.36	12.9	12.52	12.34	188620.94	0.19	1.54	12.226	11.797	11.49	165072.04	122911.72	106401.63	2.63
2016-06-03	12.12	12.5	12.33	11.92	180306.09	0.12	0.98	11.958	11.703	11.429	138791.36	116053.42	106066.22	2.51
2016-06-02	12.0	12.25	12.21	11.89	109044.79	0.22	1.83	11.75	11.597	11.424	114867.99	106530.0	105180.7	1.52
2016-06-01	12.05	12.3	12.02	11.95	138219.89	-0.03	-0.25	11.592	11.479	11.462	109148.46	108023.48	105560.5	1.93
2016-05-31	11.25	12.11	12.05	11.12	209168.48	0.87	7.78	11.458	11.358	11.504	101100.21	103329.86	105284.48	2.92
2016-05-30	11.25	11.4	11.18	11.02	57217.55	-0.11	-0.97	11.368	11.288	11.544	80751.4	93218.32	102925.12	0.8
2016-05-27	11.36	11.44	11.29	11.21	60689.25	-0.13	-1.14	11.448	11.313	11.605	93315.48	95373.58	108118.5	0.85
2016-05-26	11.3	11.44	11.42	11.0	80447.15	0.07	0.62	11.444	11.274	11.684	98192.0	96267.71	110916.33	1.12
2016-05-25	11.7	11.84	11.35	11.3	97978.6	-0.25	-2.15	11.366	11.234	11.747	106898.5	97029.43	112986.31	1.37
2016-05-24	11.59	11.7	11.6	11.34	107424.44	0.02	0.17	11.258	11.215	11.826	105559.52	93613.71	118480.59	1.5
2016-05-23	11.4	11.66	11.58	11.27	120037.98	0.31	2.75	11.208	11.182	11.874	105685.25	89891.54	119327.83	1.67
2016-05-20	10.9	11.35	11.27	10.66	85071.85	0.24	2.18	11.178	11.154	11.944	97431.68	96079.02	118866.42	1.19
2016-05-19	10.88	11.49	11.03	10.88	123979.65	0.22	2.04	11.104	11.25	12.035	94343.41	103831.39	123589.41	1.73
2016-05-18	11.24	11.26	10.81	10.66	91283.67	-0.54	-4.76	11.102	11.445	12.134	87160.36	103097.51	137430.0	1.3
2016-05-17	11.42	11.65	11.35	11.18	108053.08	-0.08	-0.7	11.172	11.65	12.302	81667.89	107239.1	141411.64	1.54
2016-05-16	10.9	11.46	11.43	10.82	78770.15	0.53	4.86	11.156	11.8	12.443	74097.84	112631.92	150042.11	1.12
2016-05-13	11.04	11.25	10.9	10.81	69630.48	-0.12	-1.09	11.13	11.896	12.561	94726.36	120863.42	153380.93	0.99
2016-05-12	11.08	11.12	11.02	10.7	88064.4	-0.14	-1.25	11.396	12.093	12.705	113319.38	125564.95	157131.24	1.25
2016-05-11	11.36	11.45	11.16	11.15	63821.36	-0.11	-0.98	11.788	12.26	12.832	119034.67	128943.19	163533.09	0.91
2016-05-10	11.1	11.46	11.27	11.08	70202.82	-0.03	-0.27	12.128	12.437	12.947	132810.31	143347.48	170273.35	1.0
2016-05-09	12.0	12.0	11.3	11.2	181912.73	-0.93	-7.6	12.444	12.565	13.077	151166.0	148764.12	178803.73	2.59
2016-05-06	12.98	13.16	12.23	12.19	162595.59	-0.75	-5.78	12.662	12.733	13.189	147000.49	141653.82	182634.93	2.31
2016-05-05	12.75	13.03	12.98	12.7	116640.83	0.12	0.93	12.79	12.82	13.233	137810.51	143347.43	187625.92	1.66
2016-05-04	12.75	13.09	12.86	12.7	132699.59	0.01	0.08	12.732	12.823	13.276	138851.72	171762.5	197513.18	1.89
2016-05-03	12.45	12.87	12.85	12.06	161981.28	0.46	3.71	12.746	12.954	13.303	153884.64	175584.18	202341.65	2.3
2016-04-29	12.68	12.87	12.39	12.38	161085.16	-0.48	-3.73	12.686	13.086	13.329	146362.23	187452.29	201177.63	2.29
2016-04-28	12.75	12.96	12.87	12.52	116645.69	0.18	1.42	12.804	13.225	13.372	136307.16	185898.44	203257.68	1.66
2016-04-27	13.0	13.0	12.69	12.6	121846.88	-0.24	-1.86	12.85	13.316	13.403	148884.35	188697.54	209321.87	1.73
2016-04-26	12.65	13.27	12.93	12.6	207864.2	0.38	3.03	12.914	13.404	13.432	204673.28	198122.98	214837.52	2.96
2016-04-25	12.96	12.96	12.55	12.38	124369.24	-0.43	-3.31	13.162	13.457	13.453	197283.73	197199.22	217262.07	1.77
2016-04-22	12.86	13.15	12.98	12.8	110809.78	-0.12	-0.92	13.486	13.589	13.477	228542.35	208843.35	227311.42	1.58
2016-04-21	12.99	13.1	13.1	12.51	179531.64	0.09	0.69	13.646	13.644	13.445	235489.72	223616.03	237410.4	2.55
2016-04-20	14.39	14.57	13.01	12.75	400791.53	-1.16	-8.19	13.782	13.646	13.361	228510.74	231904.42	235123.29	5.7
2016-04-19	14.1	14.27	14.17	13.83	170916.44	0.0	0.0	13.894	13.728	13.287	191572.68	223263.87	221663.11	2.43
2016-04-18	13.73	14.44	14.17	13.5	280662.34	0.39	2.83	13.752	13.651	13.171	197114.72	229099.12	223751.49	3.99
2016-04-15	13.8	13.9	13.78	13.62	145546.64	0.0	0.0	13.692	13.571	13.022	189144.35	214902.97	214287.47	2.07
2016-04-14	13.75	13.79	13.78	13.5	144636.75	0.21	1.55	13.642	13.518	12.891	211742.34	220616.92	213320.84	2.06
2016-04-13	13.55	13.95	13.57	13.44	216101.25	0.11	0.82	13.51	13.489	12.772	235298.1	229946.2	214855.11	3.07
2016-04-12	13.85	13.85	13.46	13.21	198626.61	-0.41	-2.96	13.562	13.459	12.67	254955.05	231552.06	213471.39	2.83
2016-04-11	13.87	14.19	13.87	13.83	240810.52	0.34	2.51	13.55	13.448	12.56	261083.52	237324.93	212557.36	3.43
2016-04-08	12.98	13.58	13.53	12.58	258536.59	0.41	3.12	13.45	13.364	12.401	240661.58	245779.49	208301.07	3.68
2016-04-07	13.72	13.95	13.12	13.0	262415.53	-0.71	-5.13	13.394	13.246	12.296	229491.5	251204.77	207826.37	3.73
2016-04-06	14.0	14.68	13.83	13.68	314386.0	0.43	3.21	13.468	13.075	12.225	224594.3	238342.16	207318.2	4.47
2016-03-28	13.61	13.97	13.4	13.26	229268.94	0.03	0.22	13.356	12.846	12.075	208149.08	220062.35	205205.92	3.26
2016-03-25	13.16	13.5	13.37	13.1	138700.86	0.12	0.91	13.346	12.69	11.954	213566.33	218403.86	202269.43	1.97
2016-03-24	13.2	13.57	13.25	13.13	202686.16	-0.24	-1.78	13.278	12.472	11.896	250897.39	213671.98	204016.95	2.88
2016-03-23	13.19	13.53	13.49	12.92	237929.55	0.22	1.66	13.098	12.263	11.848	272918.05	206024.77	203402.42	3.38
2016-03-22	13.0	13.79	13.27	12.93	232159.88	-0.08	-0.6	12.682	12.054	11.856	252090.01	199764.03	198853.2	3.3
2016-03-21	13.4	13.48	13.35	13.0	256355.22	0.32	2.46	12.336	11.881	11.883	231975.62	195390.72	196576.93	3.65
2016-03-18	12.62	13.3	13.03	12.6	325356.16	0.68	5.51	12.034	11.671	11.931	223241.39	187789.79	191771.45	4.63
2016-03-17	11.47	12.5	12.35	11.47	312789.44	0.94	8.24	11.666	11.437	11.983	176446.56	170822.66	183463.0	4.45
2016-03-16	11.77	11.88	11.41	11.31	133789.36	-0.13	-1.13	11.428	11.346	12.065	139131.49	164447.96	176592.51	1.9
2016-03-15	11.79	11.95	11.54	11.48	131587.92	-0.3	-2.53	11.426	11.374	12.219	147438.04	176294.24	177392.97	1.87
2016-03-14	11.5	12.12	11.84	11.39	212684.08	0.65	5.81	11.426	11.304	12.379	158805.81	190349.5	177526.13	3.03
2016-03-11	10.96	11.29	11.19	10.8	91381.98	0.03	0.27	11.308	11.218	12.501	152338.18	186134.99	175027.4	1.3
2016-03-10	11.77	11.77	11.16	11.14	126214.1	-0.24	-2.1	11.208	11.319	12.626	165198.76	194361.92	176282.32	1.8
2016-03-09	11.14	11.9	11.4	11.07	175322.11	-0.14	-1.21	11.264	11.432	12.789	189764.44	200780.07	179357.9	2.49
2016-03-08	11.03	11.65	11.54	10.6	188426.8	0.29	2.58	11.322	11.658	12.899	205150.44	197942.37	179660.86	2.68
2016-03-07	10.94	11.65	11.25	10.92	180345.91	0.56	5.24	11.182	11.885	13.002	221893.18	197763.14	179632.4	2.57
2016-03-04	11.45	11.48	10.69	10.6	155684.88	-0.75	-6.56	11.128	12.191	13.058	219931.8	195753.11	177544.74	2.21
2016-03-03	11.66	12.19	11.44	11.41	249042.48	-0.25	-2.14	11.43	12.529	13.136	223525.07	196103.34	177574.17	3.54
2016-03-02	10.86	11.86	11.69	10.61	252252.12	0.85	7.84	11.6	12.784	13.15	211795.71	188737.06	172685.13	3.59
2016-03-01	10.97	11.15	10.84	10.0	272140.5	-0.14	-1.27	11.994	13.064	13.173	190734.3	178491.69	172476.54	3.87
2016-02-29	12.15	12.15	10.98	10.98	170539.0	-1.22	-10.0	12.588	13.453	13.273	173633.09	164702.76	165543.52	2.43
2016-02-26	12.28	12.48	12.2	11.36	173651.27	-0.09	-0.73	13.254	13.784	13.436	171574.43	163919.82	162975.69	2.47
2016-02-25	13.6	13.6	12.29	12.29	190395.66	-1.37	-10.03	13.628	13.932	13.55	168681.61	158202.72	162399.2	2.71
2016-02-24	13.73	13.92	13.66	13.13	146945.09	-0.15	-1.09	13.968	14.146	13.627	165678.41	157935.72	164556.79	2.09
2016-02-23	14.25	14.31	13.81	13.45	186634.45	-0.5	-3.49	14.134	14.14	13.672	166249.09	161379.36	170084.23	2.65
2016-02-22	14.2	14.49	14.31	14.0	160245.67	0.24	1.71	14.318	14.119	13.689	155772.44	161501.66	172620.62	2.28
2016-02-19	13.91	14.25	14.07	13.78	159187.16	0.08	0.57	14.314	13.924	13.655	156265.21	159336.37	176922.04	2.26
2016-02-18	14.64	14.7	13.99	13.97	175379.7	-0.5	-3.45	14.236	13.743	13.617	147723.83	159045.0	179867.93	2.49
2016-02-17	14.7	14.71	14.49	14.03	149798.45	-0.24	-1.63	14.324	13.516	13.607	150193.02	156633.19	180297.47	2.13
2016-02-16	14.19	15.0	14.73	14.1	134251.2	0.44	3.08	14.146	13.282	13.534	156509.63	166461.39	179042.76	1.91
2016-02-15	12.96	14.4	14.29	12.96	162709.56	0.61	4.46	13.92	13.092	13.472	167230.88	166384.27	181171.93	2.31
2016-02-05	14.3	14.58	13.68	13.65	116480.23	-0.75	-5.2	13.534	13.088	13.416	162407.53	162031.56	183760.26	1.66
2016-02-04	13.61	14.7	14.43	13.61	187725.67	0.83	6.1	13.25	13.168	13.463	170366.16	166595.69	188365.72	2.67
2016-02-03	13.5	13.88	13.6	13.36	181381.48	0.0	0.0	12.708	13.108	13.493	163073.36	171177.87	180886.81	2.58
2016-02-02	12.4	13.6	13.6	12.38	187857.47	1.24	10.03	12.418	13.203	13.647	176413.16	178789.1	179109.26	2.67
2016-02-01	12.22	12.85	12.36	12.02	138592.78	0.1	0.82	12.264	13.259	13.795	165537.67	183739.58	183308.22	1.97
2016-01-29	11.4	12.53	12.26	11.4	156273.41	0.54	4.61	12.642	13.385	13.992	161655.58	194507.72	183623.79	2.22
2016-01-28	11.95	12.1	11.72	11.35	151261.67	-0.43	-3.54	13.086	13.491	14.284	162825.22	200690.87	183685.77	2.15
2016-01-27	12.76	13.18	12.15	11.55	248080.45	-0.68	-5.3	13.508	13.698	14.604	179282.37	203961.74	182613.18	3.53
2016-01-26	14.0	14.14	12.83	12.83	133480.02	-1.42	-9.96	13.988	13.786	14.886	181165.05	191624.12	178139.86	1.9
2016-01-25	14.72	14.84	14.25	13.87	119182.37	-0.23	-1.59	14.254	13.852	15.144	201941.5	195959.58	180181.69	1.7
2016-01-22	14.1	14.51	14.48	13.8	162121.58	0.65	4.7	14.128	13.744	15.369	227359.85	205488.97	179949.28	2.31
2016-01-21	14.3	15.15	13.83	13.5	233547.44	-0.72	-4.95	13.896	13.757	15.565	238556.53	210135.74	179792.79	3.32
2016-01-20	13.95	15.0	14.55	13.85	257493.83	0.39	2.75	13.888	13.877	15.804	228641.11	190595.76	177869.0	3.66
2016-01-19	13.45	14.27	14.16	13.11	237362.27	0.54	3.96	13.584	14.091	16.024	202083.19	179429.41	175206.35	3.38
2016-01-18	12.96	13.73	13.62	12.7	246274.12	0.3	2.25	13.45	14.331	16.275	189977.66	182876.86	177484.32	3.5
2016-01-15	13.49	14.0	13.32	13.18	218104.98	-0.47	-3.41	13.36	14.598	16.56	183618.08	172739.87	181347.46	3.33
2016-01-14	12.49	13.85	13.79	12.08	183970.36	0.76	5.83	13.618	15.076	16.846	181714.96	166680.68	184444.34	2.81
2016-01-13	13.79	14.0	13.03	13.0	124704.23	-0.46	-3.41	13.866	15.509	17.065	152550.41	161264.61	183660.55	1.9
2016-01-12	13.41	13.8	13.49	12.7	176834.62	0.32	2.43	14.598	15.985	17.34	156775.63	164655.6	188618.03	2.7
2016-01-11	14.0	14.65	13.17	13.16	214476.22	-1.44	-9.86	15.212	16.436	17.545	175776.05	164403.8	186982.25	3.27
2016-01-08	15.55	15.6	14.61	13.6	208589.36	-0.42	-2.79	15.836	16.993	17.749	161861.66	154409.6	182003.27	3.18
2016-01-07	16.5	16.5	15.03	15.02	38147.63	-1.66	-9.95	16.534	17.372	17.889	151646.4	149449.84	180622.81	0.58
2016-01-06	16.67	16.8	16.69	16.15	145830.3	0.13	0.79	17.152	17.731	17.989	169978.81	165142.24	188350.6	2.23
2016-01-05	14.71	17.35	16.56	14.71	271836.75	0.27	1.66	17.372	17.956	18.039	172535.56	170983.28	191978.84	4.15
2016-01-04	17.77	17.96	16.29	16.29	144904.28	-1.81	-10.0	17.66	18.219	18.097	153031.54	172091.79	186384.17	2.21
2015-12-31	18.12	18.53	18.1	17.46	157513.02	-0.02	-0.11	18.15	18.521	18.155	146957.53	189955.05	188043.33	2.4
2015-12-30	17.87	18.27	18.12	17.57	129809.72	0.33	1.85	18.21	18.616	18.15	147253.29	202208.0	188363.66	1.98
2015-12-29	17.86	18.0	17.79	17.29	158614.05	-0.21	-1.17	18.31	18.621	18.117	160305.66	206056.5	195481.5	2.42
2015-12-28	18.87	19.0	18.0	17.98	174316.64	-0.74	-3.95	18.54	18.694	18.17	169431.0	212580.46	196144.73	2.66
2015-12-25	18.48	18.82	18.74	18.26	114534.24	0.34	1.85	18.778	18.653	18.25	191152.03	209560.69	202793.84	1.75
2015-12-24	18.67	18.77	18.4	17.69	158991.8	-0.22	-1.18	18.892	18.504	18.263	232952.57	209596.94	216150.88	2.43
2015-12-23	18.9	19.2	18.62	18.6	195071.56	-0.32	-1.69	19.022	18.406	18.362	257162.7	211795.77	226451.16	2.98
2015-12-22	19.49	19.5	18.94	18.75	204240.77	-0.25	-1.3	18.932	18.246	18.427	251807.33	211558.97	230347.93	3.12
2015-12-21	19.48	19.5	19.19	18.6	282921.78	-0.12	-0.62	18.848	18.122	18.47	255729.92	212974.4	232775.81	4.32
2015-12-18	19.18	20.29	19.31	19.1	323536.94	0.26	1.36	18.528	17.975	18.53	227969.36	200676.54	241760.91	4.94
2015-12-17	18.41	19.08	19.05	18.3	280042.47	0.88	4.84	18.116	17.788	18.569	186241.32	186131.61	244875.47	4.28
2015-12-16	18.41	18.68	18.17	18.1	168294.7	-0.35	-1.89	17.79	17.683	18.622	166428.83	174519.32	248441.9	2.57
2015-12-15	17.59	18.68	18.52	17.46	223853.73	0.93	5.29	17.56	17.613	18.716	171310.6	184906.51	257134.41	3.42
2015-12-14	17.02	17.6	17.59	16.68	144118.95	0.34	1.97	17.396	17.646	18.745	170218.88	179709.0	263659.83	2.2
2015-12-11	17.5	17.7	17.25	17.15	114896.74	-0.17	-0.98	17.422	17.846	18.834	173383.73	196026.99	280540.37	1.75
2015-12-10	17.05	17.69	17.42	16.95	180980.05	0.4	2.35	17.46	18.021	18.856	186021.89	222704.81	290533.05	2.76
2015-12-09	17.77	17.85	17.02	16.84	192703.55	-0.68	-3.84	17.576	18.318	18.845	182609.81	241106.56	297700.29	2.94
2015-12-08	17.8	18.21	17.7	17.5	218395.12	-0.02	-0.11	17.666	18.607	18.874	198502.42	249136.89	301471.54	3.33
2015-12-07	17.68	17.79	17.72	17.03	159943.19	0.28	1.61	17.896	18.817	18.816	189199.11	252577.23	296822.19	2.44
2015-12-04	17.91	18.0	17.44	17.3	178087.56	-0.56	-3.11	18.27	19.084	18.763	218670.26	282845.27	300163.46	2.72
2015-12-03	17.61	18.05	18.0	17.41	163919.62	0.53	3.03	18.582	19.35	18.767	259387.72	303619.34	304608.38	2.5
2015-12-02	18.87	19.2	17.47	16.97	272166.62	-1.38	-7.32	19.06	19.56	18.752	299603.31	322364.49	309033.0	4.16
2015-12-01	19.81	19.84	18.85	18.58	171878.58	-0.74	-3.78	19.548	19.819	18.769	299771.35	329362.3	318682.5	2.62
2015-11-30	19.2	19.98	19.59	17.5	307298.91	0.59	3.1	19.738	19.844	18.678	315955.34	347610.66	324282.02	4.69
2015-11-27	19.89	21.63	19.0	18.7	381674.88	-1.39	-6.82	19.898	19.821	18.554	347020.29	365053.75	324131.25	5.83
2015-11-26	20.5	21.79	20.39	20.0	364997.56	0.48	2.41	20.118	19.691	18.474	347850.96	358361.29	326587.43	5.57
2015-11-25	20.0	20.31	19.91	19.8	273006.81	0.11	0.56	20.06	19.372	18.314	345125.67	354294.01	330727.91	4.17
2015-11-24	20.02	20.38	19.8	19.28	252798.52	-0.59	-2.89	20.09	19.14	18.171	358953.25	353806.2	338262.51	3.86
2015-11-23	22.11	22.11	20.39	20.02	462623.66	0.29	1.44	19.95	18.815	18.127	379265.99	341067.16	348198.03	7.06
2015-11-13	19.9	20.85	20.1	19.6	385828.25	0.0	0.0	19.744	18.442	18.043	383087.22	317481.64	354283.06	5.89
2015-11-12	20.2	21.2	20.1	19.95	351371.09	0.04	0.2	19.264	18.183	17.896	368871.62	305597.42	360154.96	5.36
2015-11-11	19.0	20.15	20.06	18.81	342144.75	0.96	5.03	18.684	17.944	17.743	363462.36	295701.52	371983.45	5.22
2015-11-10	19.4	19.7	19.1	18.75	354362.19	-0.26	-1.34	18.19	17.718	17.555	348659.14	308002.71	372469.36	5.41
2015-11-09	17.7	19.41	19.36	17.5	481729.81	1.66	9.38	17.68	17.512	17.456	302868.32	300953.37	375476.41	7.35
2015-11-06	17.26	17.93	17.7	17.26	314750.28	0.5	2.91	17.14	17.287	17.317	251876.07	283208.74	372779.69	4.81
2015-11-05	17.6	18.2	17.2	17.09	324324.78	-0.39	-2.22	17.102	17.256	17.202	242323.21	294813.57	371515.6	4.95
2015-11-04	16.7	17.59	17.59	16.7	268128.62	1.04	6.28	17.204	17.256	17.121	227940.68	307161.8	373659.46	4.09
2015-11-03	16.56	17.11	16.55	16.46	125408.13	-0.11	-0.66	17.246	17.201	16.989	267346.28	322718.82	360442.03	1.91
2015-11-02	16.77	17.44	16.66	16.42	226768.53	-0.85	-4.85	17.344	17.439	16.888	299038.42	355328.9	365672.25	3.46
2015-10-30	17.53	18.11	17.51	16.9	266986.0	-0.2	-1.13	17.434	17.643	16.809	314541.42	391084.48	370989.11	4.08
2015-10-29	17.9	18.0	17.71	17.4	252412.12	-0.09	-0.51	17.41	17.609	16.7	347303.93	414712.5	382205.09	3.85
2015-10-28	17.08	18.58	17.8	17.08	465156.62	0.76	4.46	17.308	17.542	16.544	386382.93	448265.39	404887.08	7.1
2015-10-27	17.1	17.35	17.04	16.0	283868.84	-0.07	-0.41	17.156	17.391	16.465	378091.37	436936.01	453028.03	4.33
2015-10-26	17.6	17.8	17.11	16.72	304283.5	-0.28	-1.61	17.534	17.4	16.503	411619.38	449999.44	439435.79	4.65
2015-10-23	17.22	17.57	17.39	16.5	430798.56	0.19	1.1	17.852	17.347	17.625	467627.54	462350.64	424265.91	6.58
2015-10-22	16.65	17.53	17.2	16.0	447807.12	0.16	0.94	17.808	17.148	18.953	482121.07	448217.63	402794.74	6.84
2015-10-21	18.93	19.0	17.04	17.04	423698.81	-1.89	-9.98	17.776	16.985	20.535	510147.84	440157.12	380428.28	6.47
2015-10-20	18.6	19.39	18.93	18.0	451508.91	0.23	1.23	17.626	16.776	22.396	495780.64	398165.24	368952.65	6.89
2015-10-19	17.21	18.85	18.7	17.21	584324.31	1.53	8.91	17.266	16.337	24.158	488379.51	376015.6	355159.21	8.92
2015-10-16	17.17	17.6	17.17	16.4	503266.19	0.13	0.76	16.842	15.975	25.688	457073.74	350893.75	336070.74	7.68
2015-10-15	16.09	17.59	17.04	16.09	587941.0	0.75	4.6	16.488	15.791	27.353	414314.18	349697.67	321241.83	8.98
2015-10-14	17.02	17.28	16.29	16.2	351862.81	-0.84	-4.9	16.194	15.546	28.794	370166.4	361508.77	297060.19	5.37
2015-10-13	16.4	17.49	17.13	16.11	414503.22	0.55	3.32	15.926	15.538	30.065	300549.84	469120.06	287131.73	6.33
2015-10-12	15.5	16.87	16.58	15.5	427795.47	1.18	7.66	15.408	15.605	31.403	263651.7	428872.13	273849.4	6.53
2015-10-09	15.58	15.85	15.4	15.17	289468.41	-0.17	-1.09	15.108	17.903	32.864	244713.75	386181.19	259158.85	4.42
2015-10-08	15.02	15.97	15.57	14.8	367202.09	1.03	7.08	15.094	20.758	34.32	285081.17	357371.85	250783.6	5.61
2015-10-07	15.15	15.42	14.95	14.85	3780.0	0.41	2.82	14.898	24.084	35.71	352851.15	320699.44	240459.92	0.06
2015-09-30	15.2	15.53	14.54	14.34	230012.52	-0.54	-3.58	15.15	28.015	37.179	637690.27	339740.05	248331.46	3.51
2015-09-29	14.95	15.83	15.08	14.81	333105.75	-0.25	-1.63	15.802	31.979	38.467	594092.57	334302.81	247628.9	5.09
2015-09-28	14.21	15.69	15.33	14.2	491305.47	0.74	5.07	20.698	35.401	39.638	527648.62	321247.74	239730.25	7.5
2015-09-25	15.38	15.67	14.59	14.59	706052.0	-1.62	-9.99	26.422	38.914	40.912	429662.52	292785.99	224766.63	10.78
2015-09-24	16.02	17.25	16.21	16.02	1427975.62	-1.59	-8.93	33.27	42.042	42.198	288547.72	232611.62	198180.09	21.8
2015-09-23	17.8	17.8	17.8	17.8	12024.0	-1.98	-10.01	40.88	44.591	43.467	41789.83	105143.4	137209.14	0.18
2015-09-22	39.56	39.56	39.56	39.56	886.0	-4.39	-9.99	48.156	47.201	44.514	74513.05	118826.66	143929.89	0.03
2015-09-21	43.95	43.95	43.95	43.95	1375.0	-4.88	-9.99	50.104	47.825	46.061	114846.86	132136.52	147046.9	0.04
2015-09-18	48.83	48.83	48.83	48.83	478.0	-5.43	-10.01	51.406	47.881	47.363	155909.46	144195.36	151016.65	0.01
2015-06-01	56.91	56.91	54.26	53.5	194186.17	0.08	0.15	50.814	47.336	48.181	176675.51	160220.4	154783.48	5.93
2015-05-29	48.5	54.18	54.18	46.8	175640.09	4.88	9.9	48.302	46.343	48.771	168496.96	156922.87	148613.68	5.36
2015-05-28	51.7	55.0	49.3	48.5	202555.03	-1.16	-2.3	46.246	44.955	49.37	163140.28	160954.98	146167.6	6.19
2015-05-27	48.7	50.46	50.46	46.88	206688.0	4.59	10.01	45.546	43.875	49.921	149426.18	158212.76	140648.16	6.31
2015-05-26	42.1	45.87	45.87	42.1	104308.24	4.17	10.0	44.356	42.909	50.14	132481.26	156747.28	133197.26	3.19
2015-05-25	42.0	44.07	41.7	41.0	153293.45	-2.2	-5.01	43.858	42.353	50.746	143765.29	163748.57	131727.7	4.68
2015-05-22	45.85	46.24	43.9	42.45	148856.66	-1.9	-4.15	44.384	42.342	51.446	145348.79	169274.88	128042.46	4.55
