date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20	turnover
2016-05-26	6.08	6.16	5.96	5.78	464638.94	-0.13	-2.13	6.118	6.221	6.329	397039.39	502811.06	668031.57	6.56
2016-05-25	6.12	6.25	6.09	6.07	339410.03	0.03	0.49	6.166	6.254	6.348	407165.25	504126.58	733064.71	4.79
2016-05-24	6.25	6.35	6.06	6.05	382199.75	-0.22	-3.5	6.212	6.28	6.335	477109.52	526760.45	756941.23	5.39
2016-05-23	6.18	6.33	6.28	6.16	360006.06	0.08	1.29	6.318	6.311	6.333	587753.61	543899.26	776055.4	5.08
2016-05-20	6.11	6.25	6.2	6.05	438942.19	0.0	0.0	6.328	6.34	6.326	612199.22	590137.52	834756.92	6.19
2016-05-19	6.3	6.52	6.2	6.13	515268.22	-0.12	-1.9	6.324	6.36	6.312	608582.73	641536.44	860052.42	7.27
2016-05-18	6.48	6.66	6.32	6.15	689131.38	-0.27	-4.1	6.342	6.424	6.271	601087.91	684816.51	861318.32	9.72
2016-05-17	6.31	6.7	6.59	6.31	935420.19	0.26	4.11	6.348	6.457	6.244	576411.39	738140.12	844553.36	13.2
2016-05-16	6.15	6.33	6.33	6.02	482234.12	0.15	2.43	6.304	6.446	6.199	500044.91	729776.06	816575.8	6.8
2016-05-13	6.22	6.41	6.18	6.11	420859.75	-0.11	-1.75	6.352	6.425	6.174	568075.81	742351.09	814278.87	5.94
2016-05-12	6.19	6.38	6.29	6.04	477794.12	-0.06	-0.94	6.396	6.437	6.159	674490.15	833252.07	833921.38	6.74
2016-05-11	6.35	6.53	6.35	6.2	565748.75	-0.02	-0.31	6.506	6.441	6.14	768545.1	962002.83	879870.54	7.98
2016-05-10	6.45	6.62	6.37	6.3	553587.81	-0.2	-3.04	6.566	6.39	6.099	899868.85	987122.0	872721.08	7.81
2016-05-09	6.31	6.57	6.57	6.05	822388.62	0.17	2.66	6.588	6.354	6.057	959507.2	1008211.54	871205.56	11.6
2016-05-06	6.76	6.82	6.4	6.33	952931.44	-0.44	-6.43	6.498	6.312	5.997	916626.38	1079376.32	850164.24	13.45
2016-05-05	6.61	6.96	6.84	6.55	948068.88	0.19	2.86	6.478	6.264	5.95	992013.99	1078568.39	840769.68	13.38
2016-05-04	6.45	7.08	6.65	6.38	1222367.5	0.17	2.62	6.376	6.118	5.879	1155460.56	1037820.13	816367.2	17.25
2016-05-03	6.14	6.54	6.48	6.05	851779.56	0.36	5.88	6.214	6.031	5.818	1074375.15	950966.6	780226.2	12.02
2016-04-29	6.18	6.31	6.12	6.12	607984.5	-0.18	-2.86	6.12	5.951	5.756	1056915.89	903375.55	754386.07	8.58
2016-04-28	6.22	6.42	6.3	6.0	1329869.5	-0.03	-0.47	6.126	5.923	5.715	1242126.26	886206.65	745619.25	18.77
2016-04-27	5.82	6.42	6.33	5.78	1765301.75	0.49	8.39	6.05	5.881	5.671	1165122.8	834590.69	699292.05	24.91
2016-04-26	5.88	5.94	5.84	5.67	816940.44	-0.17	-2.83	5.86	5.839	5.614	920179.7	797738.24	627135.19	11.53
2016-04-25	6.03	6.1	6.01	5.86	764483.25	-0.14	-2.28	5.848	5.807	5.589	827558.05	758320.16	612247.47	10.79
2016-04-22	5.94	6.35	6.15	5.88	1534036.38	0.23	3.88	5.782	5.759	5.555	749835.2	734199.57	594522.23	21.65
2016-04-21	5.42	5.92	5.92	5.37	944852.19	0.54	10.04	5.72	5.682	5.511	530287.03	620952.16	547575.87	13.33
2016-04-20	5.85	5.85	5.38	5.22	540586.25	-0.4	-6.92	5.712	5.636	5.492	504058.58	602970.96	532383.07	7.63
2016-04-19	5.76	5.84	5.78	5.65	353832.16	0.1	1.76	5.818	5.64	5.495	675296.78	594914.27	540486.9	4.99
2016-04-18	5.8	5.8	5.68	5.64	375869.03	-0.16	-2.74	5.766	5.605	5.487	689082.27	609485.81	563904.31	5.3
2016-04-15	5.81	5.88	5.84	5.77	436295.53	-0.04	-0.68	5.736	5.56	5.476	718563.94	605396.59	593432.16	6.16
2016-04-14	5.8	5.92	5.88	5.71	813709.94	-0.03	-0.51	5.644	5.507	5.444	711617.29	605031.86	605000.58	11.48
2016-04-13	5.55	6.07	5.91	5.54	1396777.25	0.39	7.07	5.56	5.46	5.397	701883.34	563993.41	580092.18	19.71
2016-04-12	5.52	5.63	5.52	5.36	422759.62	-0.01	-0.18	5.462	5.389	5.354	514531.75	456532.14	532915.78	5.97
2016-04-11	5.48	5.56	5.53	5.43	523277.38	0.15	2.79	5.444	5.371	5.328	529889.34	466174.78	536509.12	7.38
2016-04-08	5.35	5.4	5.38	5.28	401562.28	-0.08	-1.47	5.384	5.35	5.29	492229.23	454844.88	523747.17	5.67
2016-04-07	5.44	5.63	5.46	5.44	765040.19	0.04	0.74	5.37	5.339	5.261	498446.43	474199.58	525910.91	10.8
2016-04-06	5.4	5.46	5.42	5.33	460019.28	-0.01	-0.18	5.36	5.347	5.237	426103.47	461795.18	525019.62	6.49
2016-04-05	5.24	5.47	5.43	5.18	499547.56	0.2	3.82	5.316	5.35	5.233	398532.54	486059.54	572455.38	7.05
2016-04-01	5.27	5.29	5.23	5.14	334976.84	-0.08	-1.51	5.298	5.369	5.208	402460.22	518322.81	565699.98	4.73
2016-03-31	5.39	5.47	5.31	5.28	432648.28	-0.1	-1.85	5.316	5.391	5.171	417460.54	581467.74	570167.96	6.1
2016-03-30	5.24	5.45	5.41	5.23	403325.38	0.21	4.04	5.308	5.38	5.147	449952.72	604969.29	573087.91	5.69
2016-03-29	5.29	5.36	5.2	5.13	322164.62	-0.14	-2.62	5.334	5.333	5.119	497486.89	596190.95	579327.41	4.55
2016-03-28	5.35	5.5	5.34	5.3	519185.97	0.02	0.38	5.384	5.318	5.083	573586.55	609299.41	579846.88	7.33
2016-03-25	5.19	5.36	5.32	5.17	409978.44	0.05	0.95	5.44	5.285	5.035	634185.4	606843.47	576984.01	5.79
2016-03-24	5.52	5.52	5.27	5.25	595109.19	-0.27	-4.87	5.466	5.23	5.013	745474.94	592649.46	580024.74	8.4
2016-03-23	5.37	5.58	5.54	5.31	640996.25	0.09	1.65	5.452	5.182	4.998	759985.86	577622.25	588331.52	9.04
2016-03-22	5.43	5.54	5.45	5.39	702662.88	-0.17	-3.02	5.332	5.126	4.996	694895.01	588244.07	587378.55	9.92
2016-03-21	5.53	5.69	5.62	5.4	822180.25	0.17	3.12	5.252	5.116	5.004	645012.28	658851.23	594916.5	11.6
2016-03-18	5.24	5.55	5.45	5.16	966426.12	0.25	4.81	5.13	5.047	5.019	579501.54	613077.16	616993.33	13.64
2016-03-17	5.01	5.24	5.2	4.97	667663.81	0.26	5.26	4.994	4.95	5.023	439823.98	558868.18	582394.54	9.42
2016-03-16	5.07	5.13	4.94	4.92	315542.0	-0.11	-2.18	4.912	4.914	5.038	395258.63	541206.53	566262.66	4.45
2016-03-15	4.96	5.09	5.05	4.85	453249.22	0.04	0.8	4.92	4.904	5.072	481593.12	562463.86	574177.52	6.4
2016-03-14	4.85	5.11	5.01	4.84	494626.53	0.24	5.03	4.98	4.847	5.094	672690.17	550394.35	566604.84	6.98
2016-03-11	4.67	4.81	4.77	4.62	268038.34	-0.02	-0.42	4.964	4.785	5.094	646652.77	547124.54	551864.76	3.78
2016-03-10	5.0	5.06	4.79	4.75	444837.06	-0.19	-3.81	4.906	4.796	5.108	677912.39	567400.02	550647.57	6.28
2016-03-09	5.0	5.13	4.98	4.9	747214.44	-0.37	-6.92	4.916	4.813	5.13	687154.44	599040.78	541063.26	10.54
2016-03-08	5.14	5.42	5.35	4.9	1408734.5	0.42	8.52	4.888	4.866	5.134	643334.6	586513.04	514785.29	19.88
2016-03-07	4.6	4.93	4.93	4.6	364439.53	0.45	10.04	4.714	4.891	5.12	428098.53	530981.77	457661.44	5.14
2016-03-04	4.8	4.84	4.48	4.42	424336.41	-0.36	-7.44	4.606	4.991	5.115	447596.31	620909.51	451706.37	5.99
2016-03-03	4.78	4.99	4.84	4.76	491047.31	0.0	0.0	4.686	5.095	5.142	456887.64	605920.9	441551.43	6.93
2016-03-02	4.45	4.92	4.84	4.43	528115.25	0.36	8.04	4.71	5.162	5.139	510927.13	591318.78	426393.86	7.45
2016-03-01	4.38	4.52	4.48	4.26	332554.16	0.09	2.05	4.844	5.239	5.151	529691.48	585891.18	412174.55	4.69
2016-02-29	4.81	4.83	4.39	4.39	461928.41	-0.49	-10.04	5.068	5.341	5.186	633865.01	582815.33	411083.9	6.52
2016-02-26	4.97	5.06	4.88	4.73	470793.09	-0.08	-1.61	5.376	5.402	5.254	794222.71	556604.98	399982.73	6.64
2016-02-25	5.47	5.61	4.96	4.96	761244.75	-0.55	-9.98	5.504	5.42	5.293	754954.15	533895.13	393162.15	10.74
2016-02-24	5.46	5.58	5.51	5.28	621937.0	-0.09	-1.61	5.614	5.446	5.322	671710.42	483085.74	374115.43	8.78
2016-02-23	5.69	5.84	5.6	5.54	853421.81	-0.33	-5.57	5.634	5.402	5.342	642090.88	443057.53	363954.17	12.04
2016-02-22	5.41	6.0	5.93	5.09	1263716.88	0.41	7.43	5.614	5.349	5.351	531765.65	384341.1	340473.32	17.83
2016-02-19	5.44	5.6	5.52	5.44	274450.31	0.01	0.18	5.428	5.239	5.329	318987.25	282503.24	291473.93	3.87
2016-02-18	5.55	5.65	5.51	5.48	345026.12	-0.1	-1.78	5.336	5.189	5.32	312836.12	277181.96	291256.6	4.87
2016-02-17	5.55	5.64	5.61	5.34	473839.28	0.11	2.0	5.278	5.115	5.329	294461.06	261468.93	290176.07	6.69
2016-02-16	5.01	5.5	5.5	5.01	301795.66	0.5	10.0	5.17	5.062	5.323	244024.18	238457.93	279647.49	4.26
2016-02-15	4.85	5.09	5.0	4.78	199824.88	-0.06	-1.19	5.084	5.03	5.335	236916.55	239352.47	280256.61	2.82
2016-02-05	5.21	5.28	5.06	5.06	243694.64	-0.16	-3.06	5.05	5.105	5.373	246019.23	243360.49	288778.73	3.44
2016-02-04	5.07	5.25	5.22	5.03	253150.83	0.15	2.96	5.042	5.165	5.439	241527.81	252429.16	303669.33	3.57
2016-02-03	5.0	5.12	5.07	4.88	221654.88	0.0	0.0	4.952	5.198	5.511	228476.81	265145.11	296387.59	3.13
2016-02-02	4.85	5.09	5.07	4.8	266257.5	0.24	4.97	4.954	5.281	5.628	232891.67	284850.82	304903.28	3.76
2016-02-01	4.91	4.98	4.83	4.7	245338.3	-0.19	-3.79	4.976	5.353	5.739	241788.38	296605.55	314908.09	3.46
2016-01-29	4.78	5.08	5.02	4.76	221237.52	0.25	5.24	5.16	5.419	5.895	240701.75	300444.61	324254.82	3.12
2016-01-28	5.02	5.13	4.77	4.7	187895.84	-0.31	-6.1	5.288	5.45	6.086	263330.51	305331.24	329452.75	2.65
2016-01-27	5.18	5.25	5.08	4.72	243729.2	-0.1	-1.93	5.444	5.543	6.287	301813.42	318883.2	330120.38	3.44
2016-01-26	5.65	5.68	5.18	5.18	310741.06	-0.57	-9.91	5.608	5.583	6.467	336809.96	320837.06	326558.11	4.38
2016-01-25	5.69	5.82	5.75	5.64	239905.12	0.09	1.59	5.73	5.64	6.641	351422.72	321160.75	326200.21	3.39
2016-01-22	5.64	5.7	5.66	5.35	334381.34	0.11	1.98	5.678	5.64	6.793	360187.48	334196.98	323298.98	4.72
2016-01-21	5.77	6.06	5.55	5.55	380310.38	-0.35	-5.93	5.612	5.713	6.944	347331.96	354909.5	317816.79	5.37
2016-01-20	5.78	5.99	5.9	5.7	418711.91	0.11	1.9	5.642	5.824	7.104	335952.99	327630.07	315892.43	5.91
2016-01-19	5.48	5.86	5.79	5.42	383804.84	0.3	5.46	5.558	5.974	7.26	304864.16	324955.74	310826.67	5.42
2016-01-18	5.2	5.63	5.49	5.13	283728.91	0.16	3.0	5.55	6.124	7.427	290898.78	333210.63	316020.15	4.0
2016-01-15	5.61	5.69	5.33	5.26	270103.78	-0.37	-6.49	5.602	6.371	7.609	308206.48	348065.03	341574.99	3.81
2016-01-14	5.22	5.75	5.7	5.2	323415.5	0.22	4.01	5.814	6.722	7.789	362487.03	353574.26	353181.74	4.56
2016-01-13	5.79	5.84	5.48	5.46	263267.75	-0.27	-4.7	6.006	7.031	7.932	319307.16	341357.55	351172.02	3.71
2016-01-12	5.75	5.83	5.75	5.53	313977.97	0.0	0.0	6.39	7.351	8.084	345047.32	332279.17	353927.17	4.43
2016-01-11	6.19	6.24	5.75	5.75	370267.38	-0.64	-10.02	6.698	7.642	8.217	375522.48	331239.68	351218.59	5.22
2016-01-08	6.7	6.85	6.39	6.02	541506.56	-0.27	-4.05	7.14	7.946	8.349	387923.59	312400.99	343146.44	7.64
2016-01-07	7.2	7.21	6.66	6.66	107516.12	-0.74	-10.0	7.63	8.174	8.448	344661.49	280724.09	329651.78	1.52
2016-01-06	7.39	7.43	7.4	7.14	391968.59	0.11	1.51	8.056	8.383	8.536	363407.95	304154.79	337734.8	5.53
2016-01-05	7.32	7.74	7.29	7.16	466353.75	-0.67	-8.42	8.312	8.545	8.598	319511.01	296697.6	338897.28	6.58
2016-01-04	8.65	8.65	7.96	7.96	432272.94	-0.88	-9.96	8.586	8.729	8.683	286956.88	298829.67	335818.05	6.1
2015-12-31	8.77	9.07	8.84	8.75	325196.03	0.05	0.57	8.752	8.847	8.741	236878.38	335084.95	340113.51	4.59
2015-12-30	8.67	8.83	8.79	8.64	201248.45	0.11	1.27	8.718	8.856	8.745	216786.69	352789.21	344192.7	2.84
2015-12-29	8.58	8.72	8.68	8.52	172483.88	0.02	0.23	8.71	8.832	8.745	244901.62	360986.49	355584.39	2.43
2015-12-28	8.83	8.95	8.66	8.63	303583.09	-0.13	-1.48	8.778	8.817	8.749	273884.19	375575.17	371613.84	4.28
2015-12-25	8.7	8.85	8.79	8.66	181880.44	0.12	1.38	8.872	8.792	8.757	310702.46	371197.51	393717.96	2.57
2015-12-24	8.75	8.79	8.67	8.51	224737.59	-0.08	-0.91	8.942	8.752	8.778	433291.52	373891.9	430217.92	3.17
2015-12-23	9.03	9.05	8.75	8.72	341823.12	-0.27	-2.99	8.994	8.722	8.82	488791.74	378579.47	479241.13	4.82
2015-12-22	9.1	9.12	9.02	8.93	317396.69	-0.11	-1.21	8.954	8.689	8.877	477071.35	371314.81	557009.14	4.48
2015-12-21	8.9	9.31	9.13	8.85	487674.47	-0.01	-0.11	8.856	8.65	8.948	477266.16	381096.97	558042.84	6.88
2015-12-18	9.45	9.79	9.14	9.11	794825.75	0.21	2.35	8.712	8.637	9.008	431692.55	372806.43	555697.72	11.21
2015-12-17	8.58	8.98	8.93	8.57	502238.66	0.38	4.44	8.562	8.634	9.083	314492.28	345142.06	538860.77	7.08
2015-12-16	8.54	8.69	8.55	8.48	283221.16	0.02	0.23	8.45	8.633	9.168	268367.19	335596.19	535798.8	3.99
2015-12-15	8.39	8.65	8.53	8.33	318370.75	0.12	1.43	8.424	8.658	9.253	265558.28	350182.3	539425.89	4.49
2015-12-14	8.3	8.42	8.41	8.05	259806.44	0.02	0.24	8.444	8.68	9.349	284927.78	367652.5	560715.84	3.66
2015-12-11	8.32	8.48	8.39	8.32	208824.39	0.02	0.24	8.562	8.721	9.478	313920.31	416238.41	580684.93	2.95
2015-12-10	8.45	8.55	8.37	8.32	271613.22	-0.05	-0.59	8.706	8.804	9.567	375791.84	486543.93	605035.69	3.83
2015-12-09	8.62	8.63	8.42	8.4	269176.59	-0.21	-2.43	8.816	8.917	9.682	402825.19	579902.8	632212.69	3.8
2015-12-08	8.96	8.96	8.63	8.51	415218.28	-0.37	-4.11	8.892	9.065	9.746	434806.31	742703.46	642701.48	5.86
2015-12-07	9.02	9.1	9.0	8.86	404769.09	-0.11	-1.21	8.916	9.245	9.788	450377.22	734988.72	644991.41	5.71
2015-12-04	8.88	9.18	9.11	8.78	518182.03	0.19	2.13	8.88	9.378	9.811	518556.5	738589.0	650765.8	7.31
2015-12-03	8.8	8.99	8.92	8.73	406779.97	0.12	1.36	8.902	9.532	9.815	597296.02	732579.48	651065.9	5.74
2015-12-02	8.86	9.0	8.8	8.31	429082.19	0.05	0.57	9.018	9.702	9.825	756980.4	736001.42	663993.69	6.05
2015-12-01	8.7	9.02	8.75	8.6	493072.81	-0.07	-0.79	9.238	9.847	9.82	1050600.61	728669.49	669130.01	6.95
2015-11-30	9.27	9.33	8.82	8.3	745665.5	-0.4	-4.34	9.574	10.018	9.787	1019600.22	753779.18	678271.23	10.52
2015-11-27	9.4	9.93	9.22	9.05	911879.62	-0.28	-2.95	9.876	10.235	9.781	958621.5	745131.45	668070.43	12.86
2015-11-26	9.5	9.78	9.5	9.42	1205201.88	-0.4	-4.04	10.162	10.329	9.791	867862.93	723527.45	635080.44	17.0
2015-11-25	9.45	10.13	9.9	9.39	1897183.25	-0.53	-5.08	10.386	10.446	9.783	715022.43	684522.58	589196.98	26.76
2015-11-24	10.2	10.49	10.43	10.01	338070.84	0.1	0.97	10.456	10.426	9.758	406738.38	542699.5	524620.46	4.77
2015-11-23	10.58	10.58	10.33	10.28	440771.91	-0.32	-3.0	10.462	10.33	9.733	487958.15	554994.11	545019.44	6.22
2015-11-20	10.68	10.76	10.65	10.4	458086.78	0.03	0.28	10.594	10.243	9.721	531641.4	562942.61	562975.87	6.46
2015-11-19	10.27	10.87	10.62	10.13	440999.38	0.37	3.61	10.496	10.098	9.672	579191.97	569552.33	581100.0	6.22
2015-11-18	10.48	10.66	10.25	10.2	355762.97	-0.21	-2.01	10.506	9.948	9.625	654022.73	591985.96	585691.17	5.02
2015-11-17	11.06	11.17	10.46	10.46	744169.69	-0.53	-4.82	10.396	9.792	9.57	678660.63	609590.53	610700.55	10.5
2015-11-16	9.86	11.17	10.99	9.8	659188.19	0.83	8.17	10.198	9.556	9.537	622030.07	602763.29	625743.56	9.3
2015-11-13	10.74	10.75	10.16	9.98	695839.62	-0.51	-4.78	9.892	9.327	9.491	594243.81	591009.4	681986.46	9.81
2015-11-12	9.7	10.67	10.67	9.7	815153.19	0.97	10.0	9.7	9.252	9.495	559912.69	546633.43	649642.63	11.5
2015-11-11	9.47	9.86	9.7	9.35	478952.44	0.23	2.43	9.39	9.119	9.531	529949.19	493871.37	614452.92	6.75
2015-11-10	9.36	9.59	9.47	9.21	461016.91	0.01	0.11	9.188	9.089	9.679	540520.43	506541.41	599317.27	6.5
2015-11-09	9.08	9.63	9.46	9.02	520256.88	0.26	2.83	8.914	9.136	9.908	583496.51	535044.78	583290.66	7.34
2015-11-06	9.06	9.28	9.2	9.02	524184.03	0.08	0.88	8.762	9.198	10.171	587774.99	563009.14	566218.51	7.39
2015-11-05	8.82	9.31	9.12	8.76	665335.69	0.43	4.95	8.804	9.245	10.428	533354.18	592647.67	548308.99	9.38
2015-11-04	8.18	8.72	8.69	8.1	531808.62	0.59	7.28	8.848	9.302	10.672	457793.56	579396.38	523871.73	7.5
2015-11-03	8.69	8.79	8.1	7.86	675897.31	-0.6	-6.9	8.99	9.347	10.995	472562.39	611810.58	513617.11	9.53
2015-11-02	9.22	9.25	8.7	8.5	541649.31	-0.71	-7.54	9.358	9.517	11.345	486593.06	648723.84	489449.84	7.64
2015-10-30	9.34	9.45	9.41	9.15	252079.95	0.07	0.75	9.634	9.654	11.618	538243.29	772963.52	470737.35	3.56
2015-10-29	9.41	9.52	9.34	9.18	287532.59	-0.06	-0.64	9.686	9.738	11.895	651941.15	752651.83	470859.64	4.06
2015-10-28	9.8	9.92	9.4	9.3	605652.81	-0.54	-5.43	9.756	9.943	12.2	700999.2	735034.47	468127.72	8.54
2015-10-27	10.06	10.08	9.94	9.58	746050.62	-0.14	-1.39	9.704	10.268	12.505	751058.76	692093.13	455844.63	10.52
2015-10-26	9.78	10.1	10.08	9.55	799900.5	0.41	4.24	9.676	10.679	12.758	810854.62	631536.53	428676.58	11.28
2015-10-23	9.7	10.13	9.67	9.44	820569.25	-0.02	-0.21	9.674	11.144	12.986	1007683.75	569427.87	399485.13	11.57
2015-10-22	9.04	9.81	9.69	9.04	532822.81	0.55	6.02	9.79	11.61	13.258	853362.5	503970.32	373050.24	7.51
2015-10-21	9.91	10.18	9.14	9.1	855950.62	-0.66	-6.74	10.13	12.041	13.557	769069.74	468347.08	382406.41	12.07
2015-10-20	9.6	10.05	9.8	9.58	1045029.94	-0.27	-2.68	10.832	12.642	13.847	633127.51	415423.64	351046.77	14.74
2015-10-19	9.31	11.28	10.07	9.31	1784046.12	-0.18	-1.76	11.682	13.172	14.122	452218.44	330175.84	315466.87	25.16
2015-10-16	10.25	10.25	10.25	10.25	48963.0	-1.14	-10.01	12.614	13.582	14.358	131172.0	168511.18	247607.09	0.69
2015-10-15	11.39	11.39	11.39	11.39	111359.0	-1.26	-9.96	13.43	14.051	14.564	154578.14	189067.45	262239.47	1.57
2015-06-26	13.66	13.66	12.65	12.65	176239.48	-1.4	-9.96	13.952	14.456	14.695	167624.42	201220.97	281492.66	2.49
2015-06-25	14.7	14.8	14.05	13.89	140484.59	-0.68	-4.62	14.452	14.741	14.815	197719.77	219596.12	298694.81	1.98
2015-06-24	14.5	14.92	14.73	14.02	178813.91	0.4	2.79	14.662	14.836	14.949	208133.23	225816.62	306038.13	2.52
2015-06-23	14.03	14.7	14.33	12.6	165993.73	0.33	2.36	14.55	14.827	14.972	205850.37	229542.39	307681.66	2.34
2015-06-19	14.9	14.99	14.0	13.8	176590.39	-1.15	-7.59	14.672	14.905	14.997	223556.76	242130.16	311592.35	2.49
2015-06-18	15.3	15.89	15.15	15.0	326716.25	0.05	0.33	14.96	15.073	15.029	234817.51	296465.73	318220.1	4.61
2015-06-17	14.15	15.3	15.1	13.59	192551.88	0.93	6.56	15.03	15.052	15.007	241472.47	286669.89	318395.9	2.72
2015-06-16	14.9	14.9	14.17	13.98	167399.58	-0.77	-5.15	15.01	15.071	15.472	243500.02	300757.9	313512.71	2.36
2015-06-15	15.45	15.61	14.94	14.89	254525.69	-0.5	-3.24	15.104	15.134	15.945	253234.41	326703.0	308326.0	3.59
2015-06-12	15.65	15.8	15.44	15.29	232894.16	-0.06	-0.39	15.138	15.077	16.384	260703.56	335411.49	299558.44	3.28
2015-06-11	15.0	15.9	15.5	15.0	359991.03	0.5	3.33	15.186	14.934	16.812	358113.95	361764.36	294414.82	5.08
