date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20	turnover
2016-04-22	14.63	14.97	14.9	14.26	38882.11	0.34	2.33	15.432	16.023	16.237	62046.27	60967.05	79327.75	1.24
2016-04-21	14.86	15.24	14.56	14.36	84298.95	-0.24	-1.62	15.89	16.173	16.284	73509.63	64257.19	82502.31	2.69
2016-04-20	16.31	16.52	14.8	14.69	98739.11	-1.52	-9.31	16.304	16.337	16.391	64918.04	63631.19	82426.82	3.15
2016-04-19	16.6	16.85	16.32	16.1	37658.14	-0.26	-1.57	16.64	16.509	16.493	56065.92	78075.57	84038.12	1.2
2016-04-18	17.15	17.15	16.58	16.49	50653.03	-0.61	-3.55	16.65	16.619	16.466	55876.92	84957.88	88332.4	1.62
2016-04-15	16.76	17.55	17.19	16.57	96198.94	0.56	3.37	16.614	16.709	16.427	59887.83	91967.15	92532.08	3.07
2016-04-14	16.55	16.68	16.63	16.18	41340.99	0.15	0.91	16.456	16.68	16.295	55004.74	94172.36	91257.73	1.32
2016-04-13	16.51	16.76	16.48	16.32	54478.48	0.11	0.67	16.37	16.64	16.161	62344.35	96566.71	91596.92	1.74
2016-04-12	16.26	16.55	16.37	16.08	36713.15	-0.03	-0.18	16.378	16.569	16.046	100085.23	96708.37	91063.48	1.17
2016-04-11	16.39	16.8	16.4	16.2	70707.61	0.0	0.0	16.588	16.502	15.939	114038.85	98868.05	91949.04	2.26
2016-04-08	16.0	16.69	16.4	15.65	71783.46	0.2	1.24	16.804	16.451	15.801	124046.47	97688.45	89522.13	2.29
2016-04-07	16.24	16.59	16.2	16.12	78039.03	-0.32	-1.94	16.904	16.394	15.655	133339.98	100747.44	87577.26	2.49
2016-04-06	17.25	17.36	16.52	15.89	243182.88	-0.9	-5.17	16.91	16.444	15.529	130789.07	101222.44	85743.47	7.77
2016-04-05	17.47	17.89	17.42	16.86	106481.26	-0.06	-0.34	16.76	16.476	15.419	93331.51	90000.67	76779.53	3.4
2016-04-01	16.89	17.54	17.48	16.44	120745.72	0.58	3.43	16.416	16.313	15.26	83697.26	91706.92	74809.85	3.86
2016-03-31	16.2	17.12	16.9	16.19	118251.01	0.67	4.13	16.098	16.144	15.066	71330.43	93097.0	71606.2	3.78
2016-03-30	15.8	16.42	16.23	15.8	65284.48	0.46	2.92	15.884	15.909	14.91	68154.9	88343.09	70490.51	2.09
2016-03-29	15.7	16.03	15.77	15.55	55895.07	0.07	0.45	15.978	15.682	14.782	71655.82	86627.13	71313.27	1.79
2016-03-28	15.89	16.19	15.7	15.62	58310.02	-0.19	-1.2	16.192	15.522	14.615	86669.82	85418.59	70789.9	1.86
2016-03-25	16.01	16.12	15.89	15.36	58911.56	0.06	0.38	16.21	15.375	14.427	99716.57	85030.02	70674.75	1.88
2016-03-24	16.5	16.68	15.83	15.7	102373.39	-0.87	-5.21	16.19	15.15	14.296	114863.57	81355.82	69788.34	3.27
2016-03-23	16.65	17.09	16.7	16.45	82789.04	-0.14	-0.83	15.934	14.915	14.144	108531.28	74407.08	69373.04	2.64
2016-03-22	15.6	17.15	16.84	15.28	130965.1	1.05	6.65	15.386	14.614	14.008	101598.45	70264.5	68524.22	4.18
2016-03-21	15.81	16.4	15.79	15.46	123543.76	0.0	0.0	14.852	14.361	13.859	84167.36	63558.39	64647.99	3.95
2016-03-18	14.8	16.0	15.79	14.68	134646.58	1.24	8.52	14.54	14.207	13.772	70343.47	57912.78	63438.45	4.3
2016-03-17	13.96	14.66	14.55	13.96	70711.93	0.59	4.23	14.11	13.987	13.649	47848.06	50115.41	60802.69	2.26
2016-03-16	14.38	14.4	13.96	13.82	48124.87	-0.21	-1.48	13.896	13.91	13.56	40282.87	52637.92	62228.7	1.54
2016-03-15	14.16	14.44	14.17	14.09	43809.68	-0.06	-0.42	13.842	13.881	13.489	38930.56	55999.41	63907.62	1.4
2016-03-14	13.69	14.56	14.23	13.69	54424.28	0.59	4.33	13.87	13.707	13.413	42949.42	56161.2	67634.94	1.74
2016-03-11	13.38	13.75	13.64	13.16	22169.55	0.16	1.19	13.874	13.478	13.289	45482.08	56319.47	69498.18	0.71
2016-03-10	13.88	13.99	13.48	13.37	32885.99	-0.21	-1.53	13.864	13.441	13.14	52382.75	58220.87	69192.09	1.05
2016-03-09	14.0	14.03	13.69	13.65	41363.29	-0.62	-4.33	13.924	13.373	13.006	64992.96	64339.01	69321.16	1.32
2016-03-08	14.2	14.39	14.31	13.61	63903.97	0.06	0.42	13.92	13.402	12.851	73068.26	66783.95	68483.24	2.04
2016-03-07	13.89	14.38	14.25	13.66	67087.62	0.66	4.86	13.544	13.356	12.657	69372.99	65737.59	66625.34	2.14
2016-03-04	13.93	13.99	13.59	13.07	56672.89	-0.19	-1.38	13.082	13.337	12.449	67156.86	68964.13	64166.58	1.81
2016-03-03	13.73	14.4	13.78	13.73	95937.03	0.11	0.81	13.018	13.31	12.275	64058.98	71489.96	62569.15	3.06
2016-03-02	12.53	13.67	13.67	12.45	81739.77	1.24	9.98	12.822	13.21	12.071	63685.06	71819.48	58666.52	2.61
2016-03-01	12.08	12.58	12.43	11.9	45427.63	0.49	4.1	12.884	13.096	11.886	60499.63	71815.84	56331.13	1.45
2016-02-29	13.13	13.13	11.94	11.94	56007.0	-1.33	-10.02	13.168	13.119	11.77	62102.2	79108.68	56121.97	1.79
2016-02-26	13.5	13.5	13.27	12.61	41183.48	0.47	3.67	13.592	13.099	11.735	70771.39	82676.89	54433.89	1.32
2016-02-25	13.98	14.15	12.8	12.58	94067.41	-1.18	-8.44	13.602	12.839	11.631	78920.95	80163.31	53809.16	3.0
2016-02-24	13.9	14.47	13.98	13.7	65812.65	0.13	0.94	13.598	12.638	11.55	79953.9	74303.3	50709.34	2.1
2016-02-23	13.78	14.1	13.85	13.6	53440.44	-0.21	-1.49	13.308	12.3	11.424	83132.04	70182.53	49527.74	1.71
2016-02-22	13.55	14.37	14.06	13.55	99352.95	0.74	5.56	13.07	11.958	11.297	96115.16	67513.09	48791.77	3.17
2016-02-19	12.78	13.58	13.32	12.57	81931.28	0.54	4.22	12.606	11.561	11.145	94582.39	59369.03	45231.22	2.62
2016-02-18	12.79	13.15	12.78	12.41	99232.2	0.25	2.0	12.076	11.239	11.019	81405.67	53648.34	42565.93	3.17
2016-02-17	12.39	12.77	12.53	12.22	81703.31	-0.13	-1.03	11.678	10.932	10.943	68652.7	45513.55	39233.4	2.61
2016-02-16	12.01	12.9	12.66	12.01	118356.06	0.92	7.84	11.292	10.676	10.849	57233.03	40846.42	36874.59	3.78
2016-02-15	10.8	11.74	11.74	10.51	91689.1	1.07	10.03	10.846	10.421	10.759	38911.02	33135.26	32719.12	2.93
2016-02-05	10.8	10.8	10.67	10.6	16047.66	-0.12	-1.11	10.516	10.37	10.703	24155.67	26190.89	30441.9	0.51
2016-02-04	10.99	11.24	10.79	10.63	35467.39	0.19	1.79	10.402	10.422	10.76	25891.01	27455.02	32957.46	1.13
2016-02-03	10.33	10.6	10.6	10.21	24604.93	0.17	1.63	10.186	10.462	10.808	22374.4	27115.37	31841.32	0.79
2016-02-02	10.09	10.43	10.43	10.09	26746.03	0.34	3.37	10.06	10.547	10.932	24459.81	28872.95	32502.71	0.85
2016-02-01	10.18	10.18	10.09	9.88	17912.35	-0.01	-0.1	9.996	10.636	11.041	27359.49	30070.45	34241.87	0.57
2016-01-29	9.79	10.18	10.1	9.72	24724.33	0.39	4.02	10.224	10.729	11.192	28226.11	31093.4	35803.72	0.79
2016-01-28	9.97	10.11	9.71	9.6	17884.35	-0.26	-2.61	10.442	10.799	11.415	29019.03	31483.52	38609.13	0.57
2016-01-27	10.62	10.62	9.97	9.53	35031.97	-0.14	-1.39	10.738	10.953	11.685	31856.35	32953.24	43371.7	1.12
2016-01-26	11.2	11.21	10.11	10.11	41244.47	-1.12	-9.97	11.034	11.021	11.915	33286.1	32902.77	43381.78	1.32
2016-01-25	11.22	11.45	11.23	11.12	22245.42	0.04	0.36	11.276	11.097	12.142	32781.4	32302.98	44207.91	0.71
2016-01-22	11.23	11.34	11.19	10.44	28688.92	0.0	0.0	11.234	11.036	12.321	33960.69	34692.9	45973.37	0.92
2016-01-21	11.18	11.57	11.19	11.04	32070.95	-0.26	-2.27	11.156	11.097	12.496	33948.02	38459.9	46706.06	1.02
2016-01-20	11.33	11.68	11.45	11.28	42180.74	0.13	1.15	11.168	11.154	12.665	34050.13	36567.27	48019.13	1.35
2016-01-19	10.96	11.38	11.32	10.96	38720.96	0.3	2.72	11.008	11.316	12.841	32519.43	36132.47	48969.49	1.24
2016-01-18	10.6	11.2	11.02	10.57	28141.9	0.22	2.04	10.918	11.445	13.027	31824.56	38413.3	51408.52	0.9
2016-01-15	11.1	11.29	10.8	10.77	28625.53	-0.45	-4.0	10.838	11.654	13.21	35425.11	40514.04	53911.57	0.91
2016-01-14	10.54	11.27	11.25	10.36	32581.53	0.6	5.63	11.038	12.031	13.411	42971.79	45734.73	56342.23	1.04
2016-01-13	11.02	11.15	10.65	10.5	34527.25	-0.22	-2.02	11.14	12.416	13.569	39084.41	53790.15	58894.42	1.1
2016-01-12	10.7	10.97	10.87	10.34	35246.6	0.25	2.35	11.624	12.809	13.753	39745.5	53860.8	60535.76	1.13
2016-01-11	11.5	11.59	10.62	10.62	46144.66	-1.18	-10.0	11.972	13.186	13.907	45002.04	56112.84	61466.7	1.47
2016-01-08	12.35	12.35	11.8	10.58	66358.9	0.04	0.34	12.47	13.605	14.056	45602.96	57253.83	62747.57	2.12
2016-01-07	12.89	12.89	11.76	11.76	13144.62	-1.31	-10.02	13.024	13.895	14.177	48497.68	54952.21	64862.46	0.42
2016-01-06	12.7	13.2	13.07	12.7	37832.74	0.46	3.65	13.692	14.175	14.287	68495.9	59470.99	70543.21	1.21
2016-01-05	11.88	13.1	12.61	11.88	61529.27	-0.5	-3.81	13.994	14.365	14.374	67976.09	61806.51	78102.17	1.97
2016-01-04	14.48	14.48	13.11	13.11	49149.29	-1.46	-10.02	14.4	14.609	14.454	67223.64	64403.74	78740.08	1.57
2015-12-31	14.99	15.21	14.57	14.5	80832.47	-0.53	-3.51	14.74	14.765	14.498	68904.69	67309.11	81754.2	2.58
2015-12-30	14.6	15.19	15.1	14.51	113135.71	0.52	3.57	14.766	14.79	14.436	61406.75	66949.72	79572.27	3.61
2015-12-29	14.6	14.62	14.58	14.32	35233.71	-0.06	-0.41	14.658	14.722	14.334	50446.08	63998.69	75401.42	1.13
2015-12-28	14.75	14.85	14.64	14.38	57767.04	-0.17	-1.15	14.736	14.697	14.261	55636.93	67210.72	75665.34	1.84
2015-12-25	14.78	14.84	14.81	14.35	57554.52	0.11	0.75	14.818	14.627	14.18	61583.84	66820.56	75581.67	1.84
2015-12-24	14.55	14.87	14.7	14.5	43342.76	0.14	0.96	14.79	14.506	14.08	65713.53	68241.31	77644.97	1.38
2015-12-23	14.95	15.07	14.56	14.5	58332.35	-0.41	-2.74	14.814	14.459	14.052	72492.7	74772.7	79295.5	1.86
2015-12-22	15.09	15.25	14.97	14.81	61188.0	-0.08	-0.53	14.786	14.398	14.059	77551.3	81615.43	79785.45	1.95
2015-12-21	14.69	15.1	15.05	14.53	87501.58	0.38	2.59	14.658	14.383	14.045	78784.5	94397.83	79367.55	2.79
2015-12-18	14.9	14.9	14.67	14.4	78202.94	-0.15	-1.01	14.436	14.298	14.019	72057.27	93076.41	78941.8	2.5
2015-12-17	14.42	14.93	14.82	14.42	77238.62	0.4	2.77	14.222	14.231	14.003	70769.1	96199.3	78805.51	2.47
2015-12-16	14.32	14.94	14.42	14.3	83625.34	0.09	0.63	14.104	14.082	13.976	77052.7	92194.82	77497.85	2.67
2015-12-15	13.86	14.5	14.33	13.86	67354.01	0.39	2.8	14.01	13.945	13.95	85679.56	86804.14	76557.94	2.15
2015-12-14	13.5	14.0	13.94	13.32	53865.45	0.34	2.5	14.108	13.825	13.946	110011.17	84119.97	79004.75	1.72
2015-12-11	14.11	14.2	13.6	13.48	71762.07	-0.63	-4.43	14.16	13.733	13.985	114095.54	84342.78	79937.85	2.29
2015-12-10	13.78	14.41	14.23	13.76	108656.65	0.28	2.01	14.24	13.653	14.005	121629.5	87048.63	80548.75	3.47
2015-12-09	14.4	14.5	13.95	13.72	126759.64	-0.87	-5.87	14.06	13.645	14.018	107336.93	83818.3	80727.42	4.05
2015-12-08	14.49	15.09	14.82	14.2	189012.03	0.62	4.37	13.88	13.72	14.069	87928.73	77955.47	79661.22	6.04
2015-12-07	13.8	14.2	14.2	13.75	74287.32	0.2	1.43	13.542	13.707	14.094	58228.77	64337.27	78683.23	2.37
2015-12-04	13.63	14.5	14.0	13.6	109431.84	0.67	5.03	13.306	13.739	14.106	54590.03	64807.19	82255.83	3.49
2015-12-03	13.1	13.34	13.33	13.08	37193.83	0.28	2.15	13.066	13.775	14.105	52467.77	61411.73	81594.91	1.19
2015-12-02	13.15	13.15	13.05	12.64	29718.61	-0.08	-0.61	13.23	13.869	14.123	60299.67	62800.88	86519.35	0.95
2015-12-01	13.02	13.27	13.13	12.86	40512.26	0.11	0.84	13.56	13.955	14.165	67982.21	66311.73	91405.07	1.29
2015-11-30	12.81	13.1	13.02	12.33	56093.6	0.22	1.72	13.872	14.066	14.168	70445.76	73889.53	94135.09	1.79
2015-11-27	14.15	14.15	12.8	12.79	98820.55	-1.35	-9.54	14.172	14.236	14.154	75024.34	75532.91	97027.6	3.16
2015-11-26	14.75	14.78	14.15	14.11	76353.35	-0.55	-3.74	14.484	14.356	14.196	70355.69	74048.87	100004.39	2.44
2015-11-25	14.7	14.79	14.7	14.48	68131.31	0.01	0.07	14.508	14.391	14.203	65302.09	77636.53	110889.3	2.18
2015-11-24	14.48	14.71	14.69	14.16	52830.01	0.17	1.17	14.35	14.418	14.148	64641.25	81366.98	112148.3	1.69
2015-11-23	14.34	14.73	14.52	14.16	78986.5	0.16	1.11	14.26	14.48	14.031	77333.3	93029.2	112346.08	2.52
2015-11-20	14.0	14.54	14.36	13.95	75477.27	0.09	0.63	14.3	14.472	13.916	76041.48	99704.48	111973.17	2.41
2015-11-19	13.93	14.29	14.27	13.9	51085.36	0.36	2.59	14.228	14.435	13.814	77742.05	101778.09	112142.92	1.63
2015-11-18	14.18	14.56	13.91	13.8	64827.13	-0.33	-2.32	14.274	14.376	13.688	89970.98	110237.81	112052.99	2.07
2015-11-17	14.72	15.03	14.24	14.2	116290.23	-0.48	-3.26	14.486	14.375	13.563	98092.71	116498.4	112278.22	3.71
2015-11-16	13.75	14.72	14.72	13.7	72527.41	0.72	5.14	14.7	14.269	13.479	108725.09	114380.65	109818.09	2.32
2015-11-13	14.39	14.39	14.0	13.95	83980.13	-0.5	-3.45	14.644	14.071	13.36	123367.48	118522.28	109814.07	2.68
2015-11-12	15.0	15.13	14.5	14.43	112229.98	-0.47	-3.14	14.642	14.035	13.287	125814.13	125959.92	110389.97	3.58
2015-11-11	15.16	15.16	14.97	14.72	105435.78	-0.34	-2.22	14.478	14.015	13.187	130504.65	144142.08	108881.34	3.37
2015-11-10	14.39	15.57	15.31	14.17	169452.16	0.87	6.03	14.264	13.877	13.043	134904.09	142929.63	109041.89	5.41
2015-11-09	13.87	14.6	14.44	13.73	145739.36	0.45	3.22	13.838	13.581	12.866	120036.21	131662.96	103378.76	4.65
2015-11-06	13.6	14.11	13.99	13.5	96213.37	0.31	2.27	13.498	13.359	12.724	113677.08	124241.85	99352.04	3.07
2015-11-05	13.81	13.97	13.68	13.38	135682.59	-0.22	-1.58	13.428	13.193	12.579	126105.71	122507.75	96256.8	4.33
2015-11-04	13.14	13.96	13.9	13.07	127432.96	0.72	5.46	13.552	12.999	12.442	157779.5	113868.17	90969.02	4.07
2015-11-03	12.78	13.35	13.18	12.66	95112.77	0.44	3.45	13.49	12.751	12.274	150955.17	108058.04	84638.89	3.04
2015-11-02	13.0	13.39	12.74	12.69	113943.71	-0.9	-6.6	13.324	12.688	12.14	143289.71	105255.53	80622.09	3.64
2015-10-30	13.92	13.96	13.64	13.31	158356.5	-0.66	-4.62	13.22	12.649	12.024	134806.63	101105.86	75917.61	5.06
2015-10-29	13.99	14.93	14.3	13.81	294051.56	0.71	5.22	12.958	12.539	11.88	118909.79	94820.02	69134.0	9.39
2015-10-28	12.65	13.59	13.59	12.65	93311.29	1.24	10.04	12.446	12.359	11.699	69956.84	73620.61	56853.0	2.98
2015-10-27	12.23	12.38	12.35	11.68	56785.48	0.13	1.06	12.012	12.209	11.588	65160.91	75154.16	55044.19	1.81
2015-10-26	12.45	12.45	12.22	12.08	71528.31	-0.11	-0.89	12.052	12.151	11.525	67221.35	75094.56	55884.45	2.28
2015-10-23	11.76	12.58	12.33	11.75	78872.32	0.59	5.03	12.078	12.089	11.46	67405.1	74462.23	54938.86	2.52
2015-10-22	11.36	11.8	11.74	11.21	49286.78	0.32	2.8	12.12	11.965	11.379	70730.26	70005.85	52812.95	1.57
2015-10-21	12.46	12.61	11.42	11.36	69331.67	-1.13	-9.0	12.272	11.884	11.312	77284.37	68069.86	51962.05	2.21
2015-10-20	12.3	12.58	12.55	12.11	67087.65	0.2	1.62	12.406	11.797	11.262	85147.41	61219.74	51102.14	2.14
2015-10-19	12.36	12.56	12.35	12.0	72447.06	-0.19	-1.51	12.25	11.591	11.156	82967.77	55988.66	49797.29	2.31
2015-10-16	12.68	13.0	12.54	12.22	95498.12	0.04	0.32	12.1	11.398	11.019	81519.36	50729.35	48660.76	3.05
2015-10-15	12.12	12.57	12.5	11.9	82057.37	0.41	3.39	11.81	11.221	10.926	69281.43	43447.97	46523.65	2.62
2015-10-14	11.73	12.77	12.09	11.7	108646.84	0.32	2.72	11.496	11.039	10.893	58855.35	40085.39	44822.62	3.47
2015-10-13	11.5	11.91	11.77	11.38	56189.47	0.17	1.47	11.188	10.966	10.857	37292.07	34934.22	41881.56	1.79
2015-10-12	11.09	11.66	11.6	11.0	65205.01	0.51	4.6	10.932	10.899	10.857	29009.54	36674.33	42942.74	2.08
2015-10-09	11.0	11.19	11.09	10.86	34308.48	0.16	1.46	10.696	10.831	10.849	19939.34	35415.49	42204.22	1.1
2015-10-08	10.85	10.99	10.93	10.68	29926.96	0.44	4.19	10.632	10.793	10.818	17614.51	35620.06	41881.79	0.96
2015-10-07	10.7	10.72	10.55	10.55	830.41	0.06	0.57	10.582	10.739	10.766	21315.44	35854.24	41912.52	0.03
2015-09-30	10.63	10.73	10.49	10.41	14776.86	0.07	0.67	10.744	10.726	10.748	32576.37	40984.55	43782.75	0.47
2015-09-29	10.5	10.67	10.42	10.3	19854.01	-0.35	-3.25	10.866	10.721	10.777	44339.12	43605.93	46407.35	0.63
2015-09-28	10.65	10.8	10.77	10.29	22684.31	0.09	0.84	10.966	10.64	10.829	50891.64	46592.17	49223.26	0.72
2015-09-25	11.3	11.31	10.68	10.58	48431.6	-0.68	-5.99	10.954	10.63	10.812	53625.62	49599.33	50193.2	1.55
2015-09-24	10.99	11.37	11.36	10.93	57135.07	0.26	2.34	10.896	10.747	10.777	50393.05	49559.84	51788.94	1.82
2015-09-23	10.75	11.3	11.1	10.56	73590.63	0.18	1.65	10.708	10.747	10.746	49392.72	48828.9	51314.04	2.35
