date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20	turnover
2016-06-13	23.05	23.16	22.14	22.1	33872.06	-1.46	-6.19	23.426	22.915	22.385	44360.08	37038.46	27414.78	5.76
2016-06-08	23.83	23.9	23.63	23.35	37608.64	-0.43	-1.79	23.572	22.891	22.378	44038.54	35138.61	26743.51	6.4
2016-06-07	23.52	24.4	24.06	23.22	50060.47	0.56	2.38	23.368	22.71	22.308	43984.38	32764.37	26116.45	8.51
2016-06-06	23.66	23.89	23.52	23.26	35087.33	-0.28	-1.18	23.096	22.486	22.233	42500.37	29301.08	24759.67	5.97
2016-06-03	22.65	24.48	23.78	22.65	65171.9	0.91	3.98	22.742	22.352	22.179	38288.4	27896.06	24926.47	11.08
2016-06-02	22.44	22.94	22.87	22.44	32264.35	0.27	1.2	22.404	22.141	22.168	29716.83	22832.69	25055.61	5.49
2016-06-01	22.65	22.89	22.61	22.52	37337.86	-0.09	-0.4	22.21	22.002	22.283	26238.68	21551.32	27081.5	6.35
2016-05-31	21.82	22.85	22.7	21.5	42640.41	0.96	4.42	22.052	21.863	22.398	21544.36	20134.14	27707.03	7.25
2016-05-30	21.85	21.96	21.75	21.36	14027.5	-0.32	-1.45	21.876	21.802	22.516	16101.79	17763.19	28719.7	2.39
2016-05-27	21.89	22.18	22.09	21.69	22314.04	0.2	0.91	21.962	21.856	22.658	17503.71	18457.37	30449.82	3.79
2016-05-26	21.68	21.9	21.9	21.35	14873.58	0.07	0.32	21.878	21.854	22.75	15948.55	17791.1	30961.48	2.53
2016-05-25	21.95	22.09	21.82	21.7	13866.28	0.0	0.0	21.794	21.865	22.871	16863.97	18348.41	33206.53	2.36
2016-05-24	22.13	22.13	21.82	21.69	15427.57	-0.35	-1.58	21.674	21.905	22.99	18723.91	19468.52	35091.85	2.62
2016-05-23	21.68	22.21	22.18	21.51	21037.07	0.5	2.31	21.728	21.98	23.088	19424.59	20218.26	35970.92	3.58
2016-05-20	21.3	21.72	21.67	21.15	14538.23	0.18	0.84	21.75	22.005	23.118	19411.03	21956.87	35709.42	2.47
2016-05-19	21.25	21.8	21.48	21.22	19450.69	0.22	1.03	21.83	22.195	23.156	19633.65	27278.53	35972.28	3.31
2016-05-18	21.97	21.97	21.22	21.0	23165.98	-0.87	-3.94	21.936	22.564	23.219	19832.84	32611.68	36947.84	3.94
2016-05-17	22.28	22.32	22.09	21.91	18931.0	-0.21	-0.94	22.136	22.932	23.366	20213.13	35279.93	36747.6	3.22
2016-05-16	22.05	22.34	22.29	21.66	20969.27	0.24	1.09	22.232	23.229	23.466	21011.93	39676.21	37230.8	3.57
2016-05-13	21.96	22.21	22.07	21.85	15651.32	0.09	0.41	22.26	23.459	23.586	24502.72	42442.28	37980.32	2.66
2016-05-12	22.03	22.03	22.01	21.51	20446.65	-0.21	-0.94	22.56	23.645	23.731	34923.4	44131.87	39842.42	3.48
2016-05-11	22.8	22.83	22.22	22.21	25067.41	-0.36	-1.59	23.192	23.877	23.851	45390.52	48064.66	41125.08	4.26
2016-05-10	22.46	22.7	22.57	22.4	22925.02	0.12	0.54	23.728	24.075	23.947	50346.72	50715.18	41072.28	3.9
2016-05-09	23.37	23.53	22.43	22.31	38423.18	-1.17	-4.96	24.226	24.196	24.026	58340.48	51723.58	41682.44	6.53
2016-05-06	25.0	25.1	23.57	23.53	67754.76	-1.58	-6.28	24.658	24.231	24.08	60381.83	49461.96	41200.29	11.52
2016-05-05	24.75	25.42	25.17	24.52	72782.21	0.27	1.08	24.73	24.117	24.095	53340.33	44666.03	40041.47	12.38
2016-05-04	24.9	25.16	24.9	24.5	49848.43	-0.15	-0.6	24.562	23.874	24.042	50738.81	41284.0	38137.13	8.48
2016-05-03	24.56	25.25	25.06	24.5	62893.82	0.44	1.79	24.422	23.8	24.009	51083.63	38215.28	37951.22	10.7
2016-04-29	23.68	24.68	24.59	23.68	48629.95	0.65	2.71	24.166	23.703	23.949	45106.67	34785.4	36834.94	8.27
2016-04-28	24.23	24.4	23.93	23.25	32547.22	-0.37	-1.52	23.804	23.713	23.887	38542.08	33518.37	35807.06	5.54
2016-04-27	24.21	24.79	24.33	23.99	59774.62	0.11	0.45	23.504	23.817	23.854	35991.74	35552.98	35341.15	10.17
2016-04-26	23.1	24.3	24.2	23.02	51572.56	0.45	1.9	23.186	23.824	23.763	31829.18	34185.49	33399.13	8.77
2016-04-25	22.75	23.8	23.78	22.41	33009.02	1.0	4.39	23.178	23.818	23.708	25346.92	31429.38	31863.23	5.61
2016-04-22	22.3	22.8	22.78	22.2	15806.97	0.35	1.56	23.24	23.856	23.682	24464.12	31641.29	31306.08	2.69
2016-04-21	22.74	22.89	22.43	22.34	19795.51	-0.32	-1.41	23.622	23.928	23.702	28494.66	32938.61	32243.16	3.37
2016-04-20	24.27	24.27	22.74	22.03	38961.86	-1.44	-5.96	24.13	24.072	23.763	35114.23	35416.91	33216.07	6.63
2016-04-19	24.15	24.34	24.16	24.01	19161.26	0.09	0.37	24.462	24.21	23.784	36541.79	34990.26	32735.75	3.26
2016-04-18	24.39	24.45	24.09	23.97	28595.01	-0.6	-2.43	24.458	24.218	23.752	37511.84	37687.15	33942.48	4.86
2016-04-15	24.95	24.95	24.69	24.6	35959.65	-0.27	-1.08	24.472	24.195	23.694	38818.46	38884.49	34855.23	6.12
2016-04-14	24.52	24.98	24.97	24.21	52893.37	0.57	2.34	24.234	24.06	23.57	37382.57	38095.75	34485.49	9.0
2016-04-13	24.19	24.68	24.4	24.15	46099.68	0.27	1.12	24.014	23.89	23.399	35719.59	35129.32	32600.72	7.84
2016-04-12	24.03	24.29	24.14	23.56	24011.51	-0.03	-0.12	23.958	23.702	23.27	33438.72	32612.77	31232.09	4.08
2016-04-11	23.7	24.44	24.16	23.0	35128.11	0.68	2.9	23.978	23.597	23.169	37862.46	32297.08	31404.68	5.97
2016-04-08	23.56	23.69	23.5	23.12	28780.18	-0.3	-1.26	23.918	23.507	23.035	38950.51	30970.86	30342.23	4.89
2016-04-07	24.13	24.75	23.87	23.73	44578.47	-0.25	-1.04	23.886	23.475	22.925	38808.94	31547.71	29708.81	7.58
2016-04-06	24.1	24.22	24.12	23.81	34695.33	-0.12	-0.49	23.766	23.453	22.813	34539.05	31015.23	28395.2	5.9
2016-04-05	23.88	24.34	24.24	23.65	46130.21	0.39	1.64	23.446	23.357	22.721	31786.82	30481.24	28319.37	7.85
2016-04-01	23.23	23.88	23.86	23.16	40568.37	0.52	2.23	23.216	23.286	22.6	26731.7	30197.81	26866.37	6.9
2016-03-31	23.4	23.59	23.34	23.24	28072.3	0.07	0.3	23.096	23.193	22.474	22991.22	30825.98	26061.7	4.77
2016-03-30	22.96	23.29	23.27	22.67	23229.04	0.75	3.33	23.064	23.079	22.419	24286.49	30875.23	26204.52	3.95
2016-03-29	23.09	23.2	22.52	22.41	20934.16	-0.58	-2.51	23.14	22.908	22.365	27491.4	30072.13	26477.25	3.56
2016-03-28	23.4	23.6	23.09	23.06	20854.61	-0.19	-0.82	23.268	22.837	22.306	29175.67	29851.41	26527.37	3.55
2016-03-25	23.15	23.41	23.26	22.95	21865.97	0.08	0.34	23.356	22.74	22.199	33663.92	30512.29	26672.78	3.72
2016-03-24	23.31	23.75	23.18	23.01	34548.68	-0.47	-1.99	23.29	22.562	22.165	38660.75	29713.59	26698.56	5.88
2016-03-23	23.06	24.01	23.65	23.06	39253.6	0.47	2.03	23.094	22.374	22.133	37463.97	27869.91	27219.46	6.68
2016-03-22	23.22	23.44	23.16	23.1	29355.5	-0.38	-1.61	22.676	22.172	22.201	32652.85	25775.17	27739.71	4.99
2016-03-21	23.08	23.71	23.53	22.96	43295.84	0.61	2.66	22.406	22.084	22.247	30527.15	26157.49	27605.54	7.36
2016-03-18	22.15	23.15	22.93	22.09	46850.11	0.73	3.29	22.124	21.914	22.295	27360.66	23534.92	27224.31	7.97
2016-03-17	21.6	22.25	22.2	21.55	28564.78	0.63	2.92	21.834	21.754	22.351	20766.44	21297.42	26539.06	4.86
2016-03-16	21.91	22.04	21.56	21.47	15198.04	-0.26	-1.19	21.654	21.758	22.435	18275.85	21533.81	27415.43	2.58
2016-03-15	21.95	22.33	21.81	21.62	18726.96	-0.3	-1.36	21.668	21.822	22.531	18897.48	22882.37	28160.78	3.18
2016-03-14	21.63	22.41	22.12	21.63	27463.39	0.65	3.03	21.762	21.774	22.607	21787.84	23203.33	28602.66	4.67
2016-03-11	20.93	21.57	21.48	20.93	13879.05	0.13	0.61	21.704	21.657	22.623	19709.19	22833.27	28137.25	2.36
2016-03-10	21.68	21.93	21.3	21.3	16111.79	-0.33	-1.53	21.674	21.768	22.689	21828.4	23683.52	28733.29	2.74
2016-03-09	21.7	21.95	21.63	21.5	18306.19	-0.65	-2.92	21.862	21.891	22.788	24791.78	26569.01	29928.64	3.11
2016-03-08	21.79	22.4	22.28	20.96	33178.76	0.45	2.06	21.976	22.23	22.821	26867.26	29704.26	30025.24	5.64
2016-03-07	21.66	22.01	21.83	21.35	17070.17	0.52	2.44	21.786	22.41	22.827	24618.82	29053.59	29694.74	2.9
2016-03-04	22.08	22.2	21.33	20.89	24475.1	-0.9	-4.05	21.61	22.675	22.818	25957.35	30913.69	29976.63	4.16
2016-03-03	22.08	22.49	22.24	22.05	30928.66	0.02	0.09	21.862	22.947	22.871	25538.64	31780.7	30098.04	5.26
2016-03-02	21.38	22.41	22.2	21.2	28683.62	0.9	4.22	21.92	23.112	22.842	28346.24	33297.05	29724.21	4.88
2016-03-01	20.97	21.68	21.33	20.65	21936.54	0.37	1.76	22.484	23.239	22.882	32541.26	33439.19	29891.01	3.73
2016-02-29	22.43	22.43	20.95	20.57	23762.85	-1.64	-7.26	23.034	23.439	22.982	33488.36	34002.0	30343.92	4.04
2016-02-26	22.66	22.99	22.59	21.88	22381.51	0.06	0.27	23.74	23.589	23.225	35870.04	33441.24	30113.55	3.81
2016-02-25	24.62	24.73	22.53	22.53	44966.69	-2.5	-9.99	24.032	23.609	23.379	38022.75	33783.07	30171.02	7.65
2016-02-24	23.96	25.45	25.02	23.42	49658.7	0.95	3.95	24.304	23.684	23.511	38247.86	33288.28	29264.71	8.45
2016-02-23	24.4	24.47	24.08	23.82	26672.04	-0.41	-1.67	23.994	23.412	23.56	34337.11	30346.21	28532.31	4.54
2016-02-22	24.4	24.53	24.48	24.08	35671.24	0.45	1.87	23.844	23.244	23.688	34515.65	30335.89	29124.87	6.07
2016-02-19	23.55	24.3	24.05	23.45	33145.1	0.13	0.54	23.438	22.961	23.75	31012.43	29039.56	28714.59	5.64
2016-02-18	23.55	24.64	23.89	23.31	46092.23	0.42	1.79	23.186	22.795	23.822	29543.38	28415.39	28706.58	7.84
2016-02-17	23.3	23.58	23.47	22.96	30104.95	0.14	0.6	23.064	22.572	23.969	28328.69	26151.37	28287.35	5.12
2016-02-16	22.53	23.4	23.33	22.53	27564.71	0.88	3.92	22.83	22.524	24.082	26355.31	26342.84	28217.37	4.69
2016-02-15	22.0	22.74	22.45	21.74	18155.18	-0.35	-1.53	22.644	22.525	24.225	26156.13	26685.84	28441.55	3.09
2016-02-05	23.02	23.36	22.79	22.7	25799.85	-0.49	-2.1	22.484	22.861	24.37	27066.69	26785.87	29522.01	4.39
2016-02-04	22.4	23.88	23.28	22.33	40018.76	0.99	4.44	22.404	23.149	24.576	27287.4	26558.98	30338.43	6.81
2016-02-03	22.1	22.39	22.3	21.71	20238.04	-0.1	-0.45	22.08	23.337	24.718	23974.05	25241.14	28872.35	3.44
2016-02-02	21.66	22.46	22.4	21.6	26568.84	0.75	3.46	22.218	23.707	25.054	26330.36	26718.41	29769.58	4.52
2016-02-01	22.3	22.39	21.65	21.0	22707.95	-0.76	-3.39	22.406	24.131	25.348	27215.55	27913.85	30769.24	3.86
2016-01-29	21.78	22.7	22.39	21.5	26903.42	0.73	3.37	23.238	24.538	25.696	26505.05	28389.62	31224.17	4.58
2016-01-28	22.89	23.08	21.66	21.4	23452.0	-1.33	-5.79	23.894	24.849	26.165	25830.56	28997.76	31613.06	3.99
2016-01-27	23.4	23.9	22.99	21.68	32019.61	-0.36	-1.54	24.594	25.366	26.722	26508.23	30423.34	32029.8	5.45
2016-01-26	25.51	25.55	23.34	23.2	30994.78	-2.44	-9.46	25.196	25.639	27.221	27106.45	30091.91	32254.26	5.27
2016-01-25	25.89	26.1	25.81	25.6	19155.46	0.13	0.51	25.856	25.925	27.676	28612.16	30197.26	34253.51	3.26
2016-01-22	25.3	25.7	25.67	25.0	23530.93	0.54	2.15	25.838	25.879	28.045	30274.18	32258.14	35411.88	4.0
2016-01-21	25.69	26.24	25.16	25.11	26840.39	-0.85	-3.27	25.804	26.002	28.422	32164.97	34117.89	36538.87	4.56
2016-01-20	26.4	26.7	26.0	25.82	35010.67	-0.65	-2.44	26.138	26.099	28.802	34338.44	32503.55	38220.2	5.95
2016-01-19	25.66	26.66	26.64	25.34	38523.33	0.94	3.66	26.082	26.401	29.152	33077.36	32820.75	38568.87	6.55
2016-01-18	25.02	26.12	25.72	25.0	27465.58	0.19	0.74	25.994	26.565	29.469	31782.37	33624.62	39278.9	4.67
2016-01-15	26.62	26.77	25.5	25.09	32984.86	-1.31	-4.89	25.92	26.853	29.794	34242.11	34058.73	39881.16	5.61
2016-01-14	25.0	27.15	26.83	24.75	37707.77	1.1	4.28	26.2	27.481	30.166	36070.81	34228.35	41063.51	6.41
2016-01-13	26.21	26.68	25.72	25.35	28705.28	-0.49	-1.87	26.06	28.077	30.41	30668.65	33636.26	41262.94	4.88
2016-01-12	25.69	26.6	26.2	25.31	32048.35	0.85	3.35	26.72	28.802	30.682	32564.13	34416.61	41168.19	5.45
2016-01-11	26.42	27.44	25.35	25.23	39764.29	-1.57	-5.83	27.136	29.427	30.936	35466.86	38309.76	40958.18	6.76
2016-01-08	27.0	27.24	26.9	25.2	42128.34	0.77	2.95	27.786	30.211	31.193	33875.35	38565.61	40295.39	7.16
2016-01-07	28.5	28.52	26.13	26.12	10697.01	-2.89	-9.96	28.762	30.841	31.376	32385.9	38959.85	39761.22	1.82
2016-01-06	28.3	29.18	29.02	28.11	38182.67	0.77	2.73	30.094	31.505	31.617	36603.86	43936.86	40811.78	6.49
2016-01-05	26.81	28.58	28.28	26.8	46562.01	-0.32	-1.12	30.884	31.903	31.718	36269.09	44316.99	40899.39	7.92
2016-01-04	31.38	31.79	28.6	28.6	31806.71	-3.18	-10.01	31.718	32.373	31.907	41152.66	44933.19	40183.63	5.41
2015-12-31	32.55	32.88	31.78	31.74	34681.08	-1.0	-3.05	32.636	32.734	32.071	43255.87	45703.58	40825.4	5.9
2015-12-30	32.97	33.0	32.79	32.39	31786.85	-0.16	-0.49	32.92	32.85	32.086	45533.8	47898.66	41658.76	5.41
2015-12-29	32.45	32.98	32.97	32.1	36508.82	0.53	1.63	32.916	32.743	31.978	51269.85	48889.63	42105.53	6.21
2015-12-28	33.5	34.46	32.45	32.37	70979.82	-0.61	-1.84	32.922	32.561	31.89	52364.89	47919.78	42738.52	12.07
2015-12-25	33.15	33.65	33.19	32.81	42322.79	0.02	0.06	33.028	32.444	31.841	48713.72	43606.6	42483.78	7.2
2015-12-24	32.65	33.29	33.2	32.3	46070.74	0.47	1.44	32.832	32.174	31.731	48151.29	42025.17	44030.02	7.84
2015-12-23	33.05	33.88	32.77	32.61	60467.09	-0.21	-0.64	32.78	31.911	31.771	50263.52	40562.58	45242.31	10.28
2015-12-22	32.69	33.26	33.0	32.21	41983.99	0.02	0.06	32.57	31.729	31.85	46509.41	37686.71	45750.3	7.14
2015-12-21	32.02	33.49	32.98	32.01	52724.01	0.76	2.36	32.2	31.533	31.931	43474.67	37481.79	47715.04	8.97
2015-12-18	32.71	32.78	32.21	32.01	39510.63	-0.64	-1.95	31.86	31.441	31.942	38499.48	35434.06	48532.81	6.72
2015-12-17	31.82	32.94	32.94	31.79	56631.89	1.25	3.94	31.516	31.408	31.978	35899.04	35947.21	49492.13	9.63
2015-12-16	31.17	32.28	31.72	31.15	41696.51	0.56	1.8	31.042	31.322	31.976	30861.64	35418.86	49085.26	7.09
2015-12-15	31.48	31.48	31.15	30.9	26810.29	-0.09	-0.29	30.888	31.214	31.978	28864.01	35321.42	49597.69	4.56
2015-12-14	30.18	31.36	31.28	29.88	27848.07	0.84	2.76	30.866	31.218	32.042	31488.9	37557.27	52025.56	4.74
2015-12-11	30.43	30.65	30.49	30.1	26508.44	-0.08	-0.26	31.022	31.238	32.143	32368.64	41360.97	54373.34	4.51
2015-12-10	30.9	31.25	30.57	30.38	31444.9	-0.36	-1.16	31.3	31.288	32.28	35995.38	46034.87	59913.35	5.35
2015-12-09	31.06	31.74	30.95	30.71	31708.33	-0.11	-0.35	31.602	31.631	32.566	39976.07	49922.04	65504.91	5.39
2015-12-08	32.2	32.2	31.04	31.0	39934.78	-1.01	-3.15	31.54	31.971	32.723	41778.84	53813.9	69936.54	6.79
2015-12-07	31.97	32.28	32.06	31.6	32246.77	0.2	0.63	31.57	32.329	32.785	43625.64	57948.3	73065.8	5.48
2015-12-04	32.0	32.4	31.88	31.41	44642.12	-0.19	-0.59	31.454	32.442	32.832	50353.29	61631.56	78371.85	7.59
2015-12-03	30.82	32.09	32.08	30.65	51348.35	1.44	4.7	31.276	32.548	32.838	56074.36	63037.04	81479.19	8.73
2015-12-02	31.0	31.17	30.64	29.15	40722.19	-0.55	-1.76	31.66	32.629	32.798	59868.0	62751.66	84843.88	6.93
2015-12-01	31.3	32.1	31.19	30.7	49168.77	-0.28	-0.89	32.402	32.742	32.874	65848.95	63873.96	90480.14	8.36
2015-11-30	30.9	31.77	31.48	29.11	65885.0	0.47	1.52	33.088	32.866	32.884	72270.96	66493.85	93999.23	11.2
2015-11-27	33.63	33.63	30.99	30.66	73247.47	-3.01	-8.85	33.43	33.048	32.804	72909.83	67385.72	95616.12	12.46
2015-11-26	34.24	35.18	34.0	33.81	70316.58	-0.31	-0.9	33.82	33.272	32.729	69999.73	73791.82	96267.56	11.96
2015-11-25	34.43	34.6	34.35	33.69	70626.94	-0.27	-0.78	33.598	33.501	32.487	65635.32	81087.79	95331.29	12.01
2015-11-24	33.09	34.77	34.62	33.0	81278.81	1.46	4.4	33.082	33.474	32.217	61898.97	86059.18	95739.44	13.82
2015-11-23	32.71	34.16	33.19	32.66	69079.37	0.25	0.76	32.644	33.24	31.939	60716.74	88183.3	95073.49	11.75
2015-11-20	32.88	33.22	32.94	32.5	58696.95	0.05	0.15	32.666	33.221	31.749	61861.6	95112.13	95191.46	9.98
2015-11-19	31.85	32.9	32.89	31.85	48494.54	1.1	3.46	32.724	33.127	31.556	77583.92	99921.34	96439.19	8.25
2015-11-18	32.8	32.95	31.77	31.58	51945.16	-0.65	-2.0	33.404	32.967	31.342	96540.26	106936.1	98130.45	8.83
2015-11-17	33.66	34.24	32.43	32.39	75367.69	-0.87	-2.61	33.866	33.005	31.144	110219.39	117086.31	101245.11	12.82
2015-11-16	32.0	33.48	33.3	31.66	74803.66	0.11	0.33	33.836	32.902	31.068	115649.85	121504.62	101737.02	12.72
2015-11-13	35.9	35.96	33.23	33.0	137308.53	-3.05	-8.41	33.776	32.56	30.941	128362.66	123846.52	103183.95	23.35
2015-11-12	34.3	36.96	36.29	33.9	143276.27	2.2	6.45	33.53	32.185	30.824	122258.76	118743.3	103944.57	24.37
2015-11-11	31.99	35.21	34.08	31.69	120340.81	1.78	5.51	32.53	31.473	30.553	117331.93	109574.78	101217.88	20.47
2015-11-10	32.6	33.5	32.28	31.62	102519.99	-0.7	-2.12	32.144	30.959	30.252	123953.24	105419.7	98810.06	17.44
2015-11-09	32.0	33.79	33.0	31.8	138367.7	0.98	3.06	31.968	30.637	30.074	127359.38	101963.69	97439.79	23.53
2015-11-06	31.4	32.4	32.0	31.2	106789.01	0.71	2.27	31.344	30.278	29.878	119330.38	95270.79	95740.14	18.16
2015-11-05	31.88	32.45	31.29	31.11	118642.13	-0.86	-2.67	30.84	29.985	29.628	115227.85	92957.04	93346.14	20.18
2015-11-04	31.5	32.45	32.15	30.4	153447.36	0.78	2.49	30.416	29.716	29.408	101817.64	89324.81	90760.35	26.1
2015-11-03	29.9	31.5	31.4	29.82	119550.72	1.55	5.19	29.774	29.282	29.093	86886.16	85403.9	84911.24	20.33
2015-11-02	28.4	30.9	29.88	28.03	98222.68	0.37	1.25	29.306	29.234	28.793	76567.99	81969.42	80922.04	16.7
2015-10-30	29.1	30.48	29.48	29.0	86276.34	0.34	1.17	29.212	29.322	28.614	71211.2	82521.37	77951.74	14.67
2015-10-29	29.1	29.5	29.17	28.8	51591.08	0.24	0.83	29.13	29.462	28.425	70686.24	89145.84	76857.46	8.77
2015-10-28	28.82	30.27	28.94	28.61	78790.0	-0.14	-0.48	29.016	29.632	28.332	76831.98	92860.98	77570.08	13.4
2015-10-27	29.15	29.32	29.06	27.9	67959.86	-0.34	-1.16	28.79	29.545	28.243	83921.64	92200.43	78216.61	11.56
2015-10-26	29.45	29.99	29.41	28.81	71438.74	0.35	1.2	29.162	29.51	28.139	87370.84	92915.88	78507.79	12.15
2015-10-23	28.54	29.29	29.07	28.32	83651.53	0.49	1.71	29.432	29.477	28.029	93831.54	96209.49	78645.46	14.23
2015-10-22	27.81	28.88	28.6	27.09	82319.78	0.79	2.84	29.794	29.27	27.888	107605.45	93735.23	77563.34	14.0
2015-10-21	31.1	31.1	27.81	27.81	114238.27	-3.09	-10.0	30.248	29.1	27.766	108889.98	92195.89	79164.14	19.43
2015-10-20	30.59	31.28	30.92	30.26	85205.87	0.14	0.46	30.3	28.904	27.772	100479.22	84418.58	78901.88	14.49
2015-10-19	30.5	31.57	30.76	30.08	103742.26	-0.16	-0.52	29.858	28.351	27.496	98460.93	79874.66	78826.12	17.64
2015-10-16	32.3	32.63	30.88	30.15	152521.05	0.01	0.03	29.522	27.906	27.239	98587.44	73382.1	77740.89	25.94
2015-10-15	27.9	30.87	30.87	27.79	88742.45	2.81	10.01	28.746	27.388	27.117	79865.02	64569.07	73196.29	15.09
2015-10-14	28.44	29.47	28.07	28.04	72184.46	-0.66	-2.3	27.952	27.031	26.978	75501.79	62279.18	73887.21	12.28
2015-10-13	28.89	28.99	28.71	28.19	75114.44	-0.35	-1.2	27.508	26.94	27.089	68357.94	64232.8	77836.2	12.77
2015-10-12	27.1	29.66	29.08	27.02	104374.78	2.08	7.7	26.844	26.768	27.139	61288.38	64099.69	79994.68	17.75
2015-10-09	26.84	27.24	27.0	26.5	58908.97	0.11	0.41	26.29	26.58	27.04	48176.77	61081.43	78589.18	10.02
2015-10-08	26.9	27.48	26.9	26.3	66926.32	1.06	4.1	26.03	26.505	27.019	49273.11	61391.44	80637.06	11.38
2015-09-30	25.62	26.0	25.85	25.36	36465.17	0.46	1.81	26.11	26.432	27.013	49056.56	66132.4	82667.1	6.2
2015-09-29	25.7	25.97	25.39	25.12	39766.68	-0.91	-3.46	26.372	26.64	27.208	60107.67	73385.18	85720.99	6.76
2015-09-28	25.75	26.43	26.31	25.66	38816.69	0.61	2.37	26.692	26.641	27.591	66911.0	77777.59	91969.6	6.6
2015-09-25	27.2	27.21	25.7	25.3	64390.71	-1.57	-5.76	26.87	26.571	27.901	73986.08	82099.68	98266.73	10.95
2015-09-24	27.17	27.6	27.3	26.81	65843.54	0.15	0.55	26.98	26.846	28.179	73509.76	81823.51	103920.26	11.2
2015-09-23	26.47	28.18	27.16	26.26	91720.71	0.17	0.63	26.754	26.925	28.235	83208.25	85495.24	107714.38	15.6
