date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20	turnover
2016-06-01	10.72	10.87	10.68	10.54	78077.76	0.08	0.76	10.366	10.322	10.305	53639.3	56345.41	67764.85	1.63
2016-05-31	10.21	10.65	10.6	10.1	82024.85	0.52	5.16	10.286	10.246	10.371	48122.92	55087.5	72325.43	1.72
2016-05-30	10.03	10.28	10.08	10.01	27354.46	-0.11	-1.08	10.23	10.198	10.412	42458.76	55091.46	71127.23	0.57
2016-05-27	10.32	10.32	10.19	10.12	35622.01	-0.09	-0.88	10.322	10.175	10.46	54774.64	56443.47	72046.26	0.75
2016-05-26	10.3	10.3	10.28	10.0	45117.41	0.0	0.0	10.322	10.118	10.516	57681.21	61351.96	72831.02	0.94
2016-05-25	10.45	10.53	10.28	10.17	50495.85	-0.04	-0.39	10.278	10.108	10.57	59051.52	63955.12	73537.51	1.06
2016-05-24	10.53	10.59	10.32	10.28	53704.06	-0.22	-2.09	10.206	10.073	10.618	62052.08	62606.24	73049.24	1.12
2016-05-23	10.21	10.69	10.54	10.2	88933.86	0.35	3.44	10.166	10.037	10.657	67724.16	64589.27	72131.76	1.86
2016-05-20	9.99	10.27	10.19	9.85	50154.88	0.13	1.29	10.028	10.002	10.685	58112.29	66612.18	70618.81	1.05
2016-05-19	9.93	10.25	10.06	9.82	51968.94	0.14	1.41	9.914	10.115	10.736	65022.7	75309.52	71937.02	1.09
2016-05-18	9.91	10.03	9.92	9.7	65498.64	-0.2	-1.98	9.938	10.288	10.795	68858.71	79184.28	76008.62	1.37
2016-05-17	9.88	10.27	10.12	9.79	82064.5	0.27	2.74	9.94	10.495	10.897	63160.4	89563.37	77320.7	1.72
2016-05-16	9.65	9.87	9.85	9.51	40874.5	0.23	2.39	9.908	10.625	10.975	61454.37	87163.0	77100.16	0.86
2016-05-13	10.03	10.24	9.62	9.54	84706.91	-0.56	-5.5	9.976	10.745	11.083	75112.07	87649.06	79040.38	1.77
2016-05-12	9.86	10.25	10.18	9.8	71149.02	0.25	2.52	10.316	10.913	11.213	85596.34	84310.08	79883.75	1.49
2016-05-11	10.02	10.12	9.93	9.8	37007.05	-0.03	-0.3	10.638	11.032	11.298	89509.85	83119.9	82381.26	0.77
2016-05-10	10.19	10.3	9.96	9.89	73534.35	-0.23	-2.26	11.05	11.163	11.395	115966.34	83492.24	84319.32	1.54
2016-05-09	11.05	11.29	10.19	10.19	109163.0	-1.13	-9.98	11.342	11.277	11.487	112871.63	79674.26	86190.95	2.28
2016-05-06	11.7	12.03	11.32	11.3	137128.27	-0.47	-3.99	11.514	11.368	11.557	100186.06	74625.45	86352.32	2.87
2016-05-05	11.75	11.97	11.79	11.74	90716.6	-0.2	-1.67	11.51	11.356	11.577	83023.82	68564.51	86377.19	1.9
2016-05-04	11.4	12.28	11.99	11.3	169289.5	0.57	4.99	11.426	11.302	11.587	76729.95	72832.95	91402.05	3.54
2016-05-03	11.12	11.46	11.42	10.95	58060.79	0.37	3.35	11.276	11.299	11.554	51018.13	65078.02	88924.71	1.22
2016-04-29	11.28	11.28	11.05	10.99	45735.15	-0.25	-2.21	11.212	11.325	11.528	46476.89	67037.33	90645.8	0.96
2016-04-28	11.4	11.45	11.3	10.98	51317.04	-0.07	-0.62	11.222	11.421	11.532	49064.83	70431.69	93993.89	1.07
2016-04-27	11.2	11.45	11.37	11.15	59247.27	0.13	1.16	11.202	11.513	11.517	54105.21	75457.42	96415.92	1.24
2016-04-26	10.96	11.27	11.24	10.96	40730.42	0.14	1.26	11.178	11.564	11.471	68935.95	81642.61	97254.8	0.85
2016-04-25	11.15	11.18	11.1	10.85	35354.58	0.0	0.0	11.322	11.626	11.453	79137.91	85146.41	101960.58	0.74
2016-04-22	11.05	11.28	11.1	10.9	58674.85	-0.09	-0.8	11.438	11.696	11.439	87597.77	92707.64	104110.45	1.23
2016-04-21	11.34	11.48	11.2	11.0	76518.94	-0.05	-0.44	11.62	11.746	11.414	91798.55	98079.2	105926.88	1.6
2016-04-20	11.9	12.14	11.25	10.88	133400.98	-0.71	-5.94	11.824	11.797	11.406	96809.63	104189.88	106021.3	2.79
2016-04-19	11.79	12.06	11.96	11.71	91740.21	0.28	2.4	11.95	11.872	11.39	94349.27	109971.15	103922.84	1.92
2016-04-18	11.95	12.01	11.68	11.54	77653.86	-0.33	-2.75	11.93	11.808	11.352	91154.9	112771.39	108919.86	1.63
2016-04-15	12.23	12.27	12.01	11.9	79678.74	-0.21	-1.72	11.954	11.731	11.313	97817.52	114254.27	111375.26	1.67
2016-04-14	12.06	12.3	12.22	11.9	101574.36	0.34	2.86	11.872	11.643	11.227	104359.86	117556.1	113478.87	2.13
2016-04-13	11.88	12.3	11.88	11.86	121099.16	0.02	0.17	11.77	11.52	11.098	111570.12	117374.41	111353.29	2.53
2016-04-12	11.75	11.9	11.86	11.6	75768.39	0.06	0.51	11.794	11.377	10.991	125593.03	112867.0	108328.53	1.59
2016-04-11	11.59	11.93	11.8	11.59	110966.93	0.2	1.72	11.686	11.279	10.891	134387.89	118774.76	109933.45	2.32
2016-04-08	11.51	11.71	11.6	11.04	112390.44	-0.11	-0.94	11.508	11.181	10.766	130691.03	115513.25	106540.76	2.35
2016-04-07	11.94	12.02	11.71	11.6	137625.69	-0.29	-2.42	11.414	11.081	10.653	130752.34	113774.56	105103.39	2.88
2016-04-06	11.25	12.11	12.0	11.21	191213.69	0.68	6.01	11.27	11.014	10.552	123178.71	107852.71	103852.69	4.0
2016-04-05	10.89	11.45	11.32	10.81	119742.68	0.41	3.76	10.96	10.908	10.448	100140.97	97874.53	100430.53	2.51
2016-04-01	11.05	11.1	10.91	10.7	92482.67	-0.22	-1.98	10.872	10.895	10.348	103161.64	105068.33	97476.88	1.94
2016-03-31	11.05	11.35	11.13	11.0	112696.97	0.14	1.27	10.854	10.894	10.25	100335.47	108496.25	97629.24	2.36
2016-03-30	10.56	11.05	10.99	10.51	99757.52	0.54	5.17	10.748	10.81	10.178	96796.78	109401.65	96585.77	2.09
2016-03-29	10.8	10.88	10.45	10.28	76024.99	-0.43	-3.95	10.758	10.676	10.116	92526.72	105332.16	96242.9	1.59
2016-03-28	10.93	11.33	10.88	10.76	134846.03	0.06	0.56	10.856	10.605	10.061	95608.1	103790.07	96942.73	2.82
2016-03-25	10.64	10.87	10.82	10.5	78351.83	0.22	2.08	10.918	10.503	9.967	106975.02	101092.14	95588.58	1.64
2016-03-24	10.88	10.97	10.6	10.58	95003.54	-0.44	-3.99	10.934	10.351	9.924	116657.03	97568.28	96839.96	1.99
2016-03-23	10.94	11.15	11.04	10.87	78407.22	0.1	0.91	10.872	10.224	9.909	122006.52	96432.22	98488.06	1.64
2016-03-22	10.95	11.11	10.94	10.81	91431.89	-0.25	-2.23	10.594	10.09	9.93	118137.6	99852.67	101086.7	1.91
2016-03-21	11.15	11.34	11.19	10.73	191680.64	0.29	2.66	10.354	9.987	9.98	111972.04	102986.52	99746.25	4.01
2016-03-18	10.33	11.03	10.9	10.19	126761.88	0.61	5.93	10.088	9.8	10.02	95209.26	89885.43	95315.4	2.65
2016-03-17	9.74	10.33	10.29	9.63	121750.97	0.64	6.63	9.768	9.605	10.065	78479.52	86762.22	93496.68	2.55
2016-03-16	9.96	10.02	9.65	9.57	59062.62	-0.09	-0.92	9.576	9.546	10.143	70857.91	83769.89	93875.23	1.24
2016-03-15	9.9	9.95	9.74	9.64	60604.11	-0.12	-1.22	9.586	9.556	10.278	81567.74	87153.65	97987.81	1.27
2016-03-14	9.4	10.07	9.86	9.4	107866.7	0.56	6.02	9.62	9.517	10.383	94000.99	90095.39	100654.68	2.26
2016-03-11	9.31	9.43	9.3	9.1	43113.18	-0.03	-0.32	9.512	9.431	10.451	84561.6	90085.03	100213.53	0.9
2016-03-10	9.85	9.87	9.33	9.26	83642.96	-0.37	-3.81	9.442	9.496	10.537	95044.93	96111.65	100949.43	1.75
2016-03-09	9.77	10.09	9.7	9.52	112611.77	-0.21	-2.12	9.516	9.594	10.628	96681.87	100543.9	104190.53	2.36
2016-03-08	9.37	10.1	9.91	8.9	122770.36	0.59	6.33	9.526	9.77	10.673	92739.55	102320.73	105993.21	2.57
2016-03-07	8.96	9.47	9.32	8.96	60669.74	0.37	4.13	9.414	9.973	10.697	86189.79	96505.98	110268.46	1.27
2016-03-04	9.7	9.8	8.95	8.88	95529.8	-0.75	-7.73	9.35	10.239	10.713	95608.46	100745.37	116820.52	2.0
2016-03-03	9.75	10.14	9.7	9.68	91827.67	-0.05	-0.51	9.55	10.524	10.8	97178.38	100231.14	125375.42	1.92
2016-03-02	9.26	9.85	9.75	9.15	92900.17	0.4	4.28	9.672	10.739	10.873	104405.94	103980.57	126804.52	1.94
2016-03-01	9.09	9.55	9.35	8.6	90021.59	0.35	3.89	10.014	11.0	11.005	111901.9	108821.97	130507.28	1.88
2016-02-29	9.78	9.91	9.0	8.96	107763.05	-0.95	-9.55	10.532	11.249	11.158	106822.17	111213.97	131182.66	2.26
2016-02-26	10.3	10.48	9.95	9.7	103379.42	-0.36	-3.49	11.128	11.47	11.385	105882.28	110342.03	131692.78	2.16
2016-02-25	11.44	11.44	10.31	10.31	127965.47	-1.15	-10.04	11.498	11.578	11.538	103283.9	105787.2	136406.83	2.68
2016-02-24	11.84	12.09	11.46	11.07	130379.98	-0.48	-4.02	11.806	11.661	11.668	103555.2	107837.16	136505.37	2.73
2016-02-23	11.97	12.04	11.94	11.75	64622.95	-0.04	-0.33	11.986	11.575	11.806	105742.05	109665.69	135823.01	1.35
2016-02-22	11.98	12.14	11.98	11.78	103063.57	0.18	1.52	11.966	11.421	11.952	115605.77	124030.94	141903.4	2.16
2016-02-19	11.94	12.04	11.8	11.62	90387.54	-0.05	-0.42	11.812	11.186	12.034	114801.78	132895.67	142746.24	1.89
2016-02-18	12.44	12.49	11.85	11.8	129321.97	-0.51	-4.13	11.658	11.076	12.109	108290.49	150519.7	142578.67	2.71
2016-02-17	11.88	12.65	12.36	11.69	141314.2	0.52	4.39	11.516	11.006	12.222	112119.11	149628.47	141992.36	2.96
2016-02-16	11.37	12.2	11.84	11.3	113941.56	0.63	5.62	11.164	11.009	12.284	113589.32	152192.58	139875.81	2.38
2016-02-15	10.55	11.5	11.21	10.55	99043.64	0.18	1.63	10.876	11.066	12.413	132456.12	151151.35	141363.99	2.07
2016-02-05	11.16	11.39	11.03	11.0	57831.09	-0.11	-0.99	10.56	11.299	12.545	150989.56	153043.53	143508.56	1.21
2016-02-04	10.66	11.47	11.14	10.6	148465.06	0.54	5.09	10.494	11.498	12.762	192748.92	167026.46	149294.32	3.11
2016-02-03	10.16	10.77	10.6	9.93	148665.27	0.2	1.92	10.496	11.675	12.959	187137.83	165173.57	142654.31	3.11
2016-02-02	9.76	10.59	10.4	9.7	208275.53	0.77	8.0	10.854	12.036	13.267	190795.84	161980.35	139816.03	4.36
2016-02-01	10.42	10.63	9.63	9.63	191710.84	-1.07	-10.0	11.256	12.482	13.567	169846.59	159775.85	137116.96	4.01
2016-01-29	10.6	11.26	10.7	10.04	266627.88	-0.45	-4.04	12.038	12.881	13.976	155097.5	152596.8	131648.18	5.58
2016-01-28	12.12	12.18	11.15	11.15	120409.65	-1.24	-10.01	12.502	13.141	14.431	141304.0	134637.63	122812.82	2.52
2016-01-27	12.48	12.62	12.39	11.28	166955.3	-0.02	-0.16	12.854	13.437	14.849	143209.31	134356.26	121085.9	3.49
2016-01-26	13.18	13.54	12.41	12.2	103529.27	-1.13	-8.35	13.218	13.558	15.182	133164.85	127559.04	115889.88	2.17
2016-01-25	13.2	14.0	13.54	13.16	117965.42	0.52	3.99	13.708	13.76	15.507	149705.11	131576.63	117473.07	2.47
2016-01-22	12.88	13.4	13.02	12.15	197660.34	0.11	0.85	13.724	13.79	15.765	150096.1	133973.6	114323.05	4.14
2016-01-21	13.81	14.51	12.91	12.79	129936.24	-1.3	-9.15	13.78	14.026	16.049	127971.26	131562.18	107956.8	2.72
2016-01-20	14.4	14.95	14.21	14.0	116732.98	-0.65	-4.37	14.02	14.243	16.364	125503.2	120135.05	105847.16	2.44
2016-01-19	13.55	14.98	14.86	13.25	186230.56	1.24	9.1	13.898	14.497	16.617	121953.23	117651.71	105923.66	3.9
2016-01-18	13.43	13.88	13.62	13.09	119920.39	0.32	2.41	13.812	14.651	16.821	113448.14	114458.08	102858.66	2.51
2016-01-15	14.09	14.1	13.3	12.96	87036.11	-0.81	-5.74	13.856	15.071	17.11	117851.09	110699.56	101423.7	1.82
2016-01-14	13.35	14.53	14.11	12.88	117595.96	0.51	3.75	14.272	15.721	17.432	135153.1	110988.01	103855.54	2.46
2016-01-13	14.6	14.88	13.6	13.48	98983.12	-0.83	-5.75	14.466	16.26	17.712	114766.91	107815.53	106239.96	2.07
2016-01-12	13.84	14.55	14.43	12.75	143705.14	0.59	4.26	15.096	16.805	18.005	113350.2	104220.73	109465.44	3.01
2016-01-11	14.9	15.92	13.84	13.84	141935.12	-1.54	-10.01	15.49	17.253	18.168	115468.01	103369.52	108225.25	2.97
2016-01-08	15.17	16.38	15.38	13.59	173546.16	0.3	1.99	16.286	17.739	18.333	103548.03	94672.51	106089.05	3.63
2016-01-07	16.2	16.26	15.08	15.08	15665.0	-1.67	-9.97	17.17	18.071	18.43	86822.91	84351.43	103339.32	0.33
2016-01-06	16.8	16.96	16.75	15.72	91899.56	0.35	2.13	18.054	18.485	18.515	100864.16	91559.27	111026.88	1.92
2016-01-05	16.31	17.66	16.4	16.04	154294.2	-1.42	-7.97	18.514	18.736	18.54	95091.26	94195.6	115053.55	3.23
2016-01-04	20.02	20.6	17.82	17.82	82335.22	-1.98	-10.0	19.016	18.991	18.618	91271.03	91259.25	121991.86	1.72
2015-12-31	19.55	20.08	19.8	19.2	89920.57	0.3	1.54	19.192	19.149	18.582	85796.99	92147.84	129444.23	1.88
2015-12-30	19.19	19.79	19.5	18.86	85871.24	0.45	2.36	18.972	19.143	18.423	81879.95	96723.08	132331.57	1.79
2015-12-29	18.93	19.15	19.05	18.43	63035.08	0.14	0.74	18.916	19.163	18.204	82254.39	104664.39	136442.77	1.31
2015-12-28	18.96	19.63	18.91	18.69	135193.02	0.21	1.12	18.958	19.204	18.091	93299.94	114710.16	143400.14	2.82
2015-12-25	19.28	19.36	18.7	18.39	54965.06	0.0	0.0	18.966	19.082	17.96	91247.47	113080.98	151463.21	1.15
2015-12-24	19.38	19.55	18.7	18.4	70335.33	-0.52	-2.71	19.106	18.927	17.778	98498.68	117505.6	163779.89	1.47
2015-12-23	18.89	19.88	19.22	18.89	87743.46	-0.04	-0.21	19.314	18.789	17.584	111566.22	122327.21	169402.14	1.83
2015-12-22	19.0	20.1	19.26	18.7	118262.83	0.31	1.64	19.41	18.545	17.358	127074.39	130494.48	174009.99	2.46
2015-12-21	18.94	19.3	18.95	17.8	124930.69	-0.45	-2.32	19.45	18.343	17.101	136120.37	135911.49	182567.46	2.6
2015-12-18	19.68	19.73	19.4	19.3	91221.09	-0.34	-1.72	19.198	18.245	16.851	134914.48	152724.47	192836.24	1.9
2015-12-17	19.88	20.0	19.74	19.28	135673.03	0.04	0.2	18.748	18.015	16.515	136512.52	166740.62	195098.22	2.83
2015-12-16	19.7	20.5	19.7	19.01	165284.3	0.24	1.23	18.264	17.703	16.17	133088.2	167940.06	195444.1	3.44
2015-12-15	17.79	19.46	19.46	17.65	163492.75	1.77	10.01	17.68	17.244	15.809	133914.58	168221.15	193254.02	3.41
2015-12-14	17.2	17.82	17.69	16.98	118901.22	0.54	3.15	17.236	16.977	15.485	135702.61	172090.13	190928.21	2.48
2015-12-11	17.26	17.66	17.15	16.4	99211.28	-0.17	-0.98	17.292	16.837	15.245	170534.46	189845.44	191597.46	2.07
2015-12-10	16.8	17.88	17.32	16.8	118551.43	0.54	3.22	17.282	16.628	15.04	196968.72	210054.19	190860.96	2.47
2015-12-09	16.99	18.01	16.78	16.6	169416.22	-0.46	-2.67	17.142	16.378	14.845	202791.92	216477.07	190774.32	3.53
2015-12-08	17.94	18.04	17.24	17.01	172432.91	-0.73	-4.06	16.808	16.17	14.681	202527.71	217525.49	188490.2	3.59
2015-12-07	16.86	18.78	17.97	16.86	293060.47	0.87	5.09	16.718	15.858	14.502	208477.64	229223.43	185588.15	6.11
2015-12-04	17.28	17.66	17.1	16.68	231382.59	0.48	2.89	16.382	15.456	14.295	209156.42	232948.01	180179.67	4.82
2015-12-03	15.2	16.62	16.62	15.2	147667.39	1.51	9.99	15.974	15.014	14.144	223139.65	223455.81	185060.12	3.08
2015-12-02	16.5	16.79	15.11	15.11	168095.2	-1.68	-10.01	15.614	14.636	13.953	230162.22	222948.14	190477.09	3.5
2015-12-01	16.3	17.04	16.79	15.71	202182.56	0.5	3.07	15.532	14.373	13.806	232523.27	218286.89	189605.35	4.21
2015-11-30	15.1	16.56	16.29	14.5	296454.34	1.23	8.17	14.998	13.992	13.539	249969.22	209766.3	182324.82	6.18
2015-11-27	14.67	16.15	15.06	14.56	301298.75	0.24	1.62	14.53	13.653	13.295	256739.6	193349.48	171769.97	6.28
2015-11-26	14.56	15.2	14.82	14.5	182780.23	0.12	0.82	14.054	13.451	13.118	223771.97	171667.72	161144.0	3.81
2015-11-25	14.23	14.86	14.7	14.2	179900.48	0.58	4.11	13.658	13.312	12.945	215734.07	165071.57	155616.45	3.75
2015-11-24	13.96	14.55	14.12	13.88	289412.28	0.17	1.22	13.214	13.191	12.774	204050.51	159454.9	150912.57	6.03
2015-11-23	12.56	13.95	13.95	12.56	330306.25	1.27	10.02	12.986	13.146	12.655	169563.37	141952.87	143378.87	6.88
2015-11-20	12.81	12.9	12.68	12.49	136460.62	-0.16	-1.25	12.776	13.134	12.525	129959.36	127411.33	135782.16	2.84
2015-11-19	12.35	12.86	12.84	12.2	142590.7	0.36	2.88	12.848	13.274	12.476	119563.48	146664.42	137271.07	2.97
2015-11-18	12.95	13.19	12.48	12.21	121482.68	-0.5	-3.85	12.966	13.27	12.408	114409.08	158006.03	139011.18	2.53
2015-11-17	13.02	13.35	12.98	12.89	116976.62	0.08	0.62	13.168	13.239	12.324	114859.3	160923.81	145172.42	2.44
2015-11-16	12.82	13.3	12.9	12.7	132286.2	-0.14	-1.07	13.306	13.085	12.275	114342.37	154883.34	148826.51	2.76
2015-11-13	13.33	13.33	13.04	12.99	84481.19	-0.39	-2.9	13.492	12.936	12.224	124863.3	150190.47	151399.07	1.76
2015-11-12	13.4	13.5	13.43	12.99	116818.72	-0.06	-0.45	13.7	12.784	12.194	173765.36	150620.27	158950.58	2.43
2015-11-11	13.79	14.05	13.49	13.35	123733.77	-0.18	-1.32	13.574	12.578	12.113	201602.99	146161.32	165437.96	2.58
2015-11-10	13.68	13.89	13.67	13.37	114391.99	-0.16	-1.16	13.31	12.357	11.975	206988.31	142370.23	167456.18	2.38
2015-11-09	14.1	14.15	13.83	13.51	184890.81	-0.25	-1.78	12.864	12.163	11.81	195424.3	144804.86	168562.54	3.85
2015-11-06	12.7	14.08	14.08	12.55	328991.53	1.28	10.0	12.38	11.916	11.636	175517.63	144153.0	167911.03	6.85
2015-11-05	12.3	12.96	12.8	11.9	256006.83	0.63	5.18	11.868	11.678	11.446	127475.17	127877.72	160250.06	5.33
2015-11-04	11.48	12.18	12.17	11.48	150660.41	0.73	6.38	11.582	11.546	11.286	90719.65	120016.33	152841.04	3.14
2015-11-03	11.48	11.6	11.44	11.28	56571.92	0.03	0.26	11.404	11.409	11.136	77752.14	129421.03	145425.42	1.18
2015-11-02	11.3	11.86	11.41	11.02	85357.48	-0.11	-0.95	11.462	11.465	11.019	94185.42	142769.67	146733.9	1.78
2015-10-30	11.48	11.9	11.52	11.21	88779.21	0.15	1.32	11.452	11.512	10.894	112788.36	152607.67	147792.31	1.85
2015-10-29	11.49	11.67	11.37	11.0	72229.23	0.09	0.8	11.488	11.603	10.762	128280.27	167280.9	148445.36	1.5
2015-10-28	11.8	11.85	11.28	11.25	85822.87	-0.45	-3.84	11.51	11.647	10.611	149313.02	184714.61	149160.39	1.79
2015-10-27	11.41	11.81	11.73	11.2	138738.31	0.37	3.26	11.414	11.593	10.487	181089.91	192542.13	149459.14	2.89
2015-10-26	11.79	11.88	11.36	10.99	178372.16	-0.34	-2.91	11.468	11.456	10.337	191353.93	192320.22	149708.32	3.72
2015-10-23	11.48	12.13	11.7	11.35	166238.78	0.22	1.92	11.572	11.355	10.211	192426.98	191669.06	149789.05	3.46
2015-10-22	10.69	11.55	11.48	10.59	177392.97	0.68	6.3	11.718	11.214	10.041	206281.53	192622.41	145626.91	3.7
2015-10-21	12.09	12.09	10.8	10.8	244707.33	-1.2	-10.0	11.784	11.026	9.869	220116.19	185665.75	141051.71	5.1
2015-10-20	11.8	12.18	12.0	11.7	190058.39	0.12	1.01	11.772	10.863	9.731	203994.35	161429.81	140000.85	3.96
2015-10-19	12.4	12.59	11.88	11.79	183737.41	-0.55	-4.42	11.444	10.573	9.545	193286.51	150698.12	139366.79	3.83
2015-10-16	11.93	12.6	12.43	11.61	235511.56	0.62	5.25	11.138	10.275	9.328	190911.13	142976.96	140002.35	4.91
2015-10-15	10.9	11.81	11.81	10.6	246566.28	1.07	9.96	10.71	9.92	9.117	178963.28	129609.82	146292.26	5.14
2015-10-14	10.36	10.99	10.74	10.21	164098.12	0.38	3.67	10.268	9.575	8.92	151215.3	113606.17	140471.61	3.42
2015-10-13	10.35	10.57	10.36	10.1	136519.19	0.01	0.1	9.954	9.381	8.765	118865.27	106376.15	138581.06	2.84
2015-10-12	10.3	10.83	10.35	10.1	171860.52	0.06	0.58	9.702	9.218	8.628	108109.72	107096.42	138362.42	3.58
2015-10-09	9.5	10.46	10.29	9.47	175772.31	0.69	7.19	9.412	9.066	8.478	95042.79	107909.05	133871.96	3.66
2015-10-08	9.4	9.69	9.6	9.2	107826.35	0.5	5.5	9.13	8.867	8.31	80256.35	98631.42	128302.79	2.25
2015-10-07	9.15	9.2	9.17	9.13	2348.0	0.07	0.77	8.882	8.712	8.167	75997.05	96437.68	126428.94	0.05
2015-09-30	8.9	9.3	9.1	8.85	82741.44	0.2	2.25	8.808	8.598	8.057	93887.03	118571.88	131407.74	1.72
2015-09-29	8.76	9.2	8.9	8.65	106525.83	0.02	0.23	8.734	8.517	7.962	106083.13	128035.46	132438.85	2.22
2015-09-28	8.35	8.94	8.88	8.35	101840.14	0.52	6.22	8.72	8.381	7.902	120775.31	137027.74	134018.68	2.12
2015-09-25	8.8	8.8	8.36	8.29	86529.84	-0.44	-5.0	8.604	8.313	7.813	117006.49	162974.7	134261.86	1.8
2015-09-24	8.6	8.84	8.8	8.6	91797.91	0.07	0.8	8.542	8.265	7.739	116878.31	167337.05	136839.87	1.91
2015-09-23	8.7	8.99	8.73	8.51	143721.91	-0.1	-1.13	8.388	8.148	7.671	143256.73	170785.97	137148.56	2.99
