date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20	turnover
2016-06-15	15.06	16.38	16.08	15.01	163269.64	0.61	3.94	16.418	16.902	16.288	160030.73	228180.77	251477.13	7.12
2016-06-14	15.2	15.64	15.47	15.15	144161.92	-0.11	-0.71	16.794	16.775	16.249	175215.77	228674.07	249483.16	6.29
2016-06-13	16.99	17.53	15.58	15.58	173244.56	-1.73	-9.99	17.25	16.774	17.221	207951.62	235742.51	246530.19	7.56
2016-06-08	17.5	17.6	17.31	17.03	137541.94	-0.34	-1.93	17.772	16.79	18.248	272757.72	241258.26	241941.72	6.0
2016-06-07	17.76	17.8	17.65	17.31	181935.59	-0.31	-1.73	17.77	16.641	19.247	288746.65	261307.0	241433.99	7.94
2016-06-06	17.69	18.68	17.96	17.69	239194.86	0.21	1.18	17.386	16.451	20.435	296330.82	266959.14	235771.3	10.44
2016-06-03	17.88	18.1	17.75	17.5	307841.16	-0.44	-2.42	16.756	16.22	21.648	282132.37	269166.05	228132.72	13.43
2016-06-02	17.25	18.76	18.19	17.1	497275.06	0.89	5.14	16.298	15.988	23.106	263533.4	266180.33	216868.85	21.7
2016-06-01	15.92	17.3	17.3	15.92	217486.59	1.57	9.98	15.808	15.747	24.761	209758.79	256932.81	195119.12	9.49
2016-05-31	14.85	15.87	15.73	14.85	219856.41	0.92	6.21	15.512	15.562	26.361	233867.36	281821.54	186653.5	9.59
2016-05-30	15.04	15.33	14.81	14.8	168202.61	-0.65	-4.2	15.516	15.673	28.049	237587.46	274773.49	178459.76	7.34
2016-05-27	15.69	16.1	15.46	15.41	214846.34	-0.28	-1.78	15.684	15.723	29.64	256199.72	270292.24	171562.34	9.37
2016-05-26	15.55	15.76	15.74	14.79	228402.02	-0.08	-0.51	15.678	17.668	31.232	268827.26	257317.87	162723.61	9.97
2016-05-25	15.82	16.59	15.82	15.65	338029.41	0.07	0.44	15.686	19.705	32.771	304106.83	242625.19	153987.95	14.75
2016-05-24	15.3	15.97	15.75	14.87	238456.91	0.1	0.64	15.612	21.853	34.349	329775.72	221560.98	139376.65	10.41
2016-05-23	15.5	16.28	15.65	15.32	261263.94	0.22	1.43	15.83	24.418	35.919	311959.52	204583.46	131299.46	11.4
2016-05-20	15.3	15.56	15.43	14.65	277984.03	-0.35	-2.22	15.762	27.075	37.404	284384.76	187099.4	121490.69	12.13
2016-05-19	15.18	16.53	15.78	15.01	404799.84	0.33	2.14	19.658	30.223	38.853	245808.48	167557.37	112604.37	17.66
2016-05-18	17.3	17.69	15.45	15.16	466373.88	-1.39	-8.25	23.724	33.775	40.521	181143.55	133305.43	97050.57	20.35
2016-05-17	16.84	16.84	16.84	16.4	149375.89	1.53	9.99	28.094	37.159	42.478	113346.24	91485.46	77059.65	6.52
2016-05-16	14.33	15.31	15.31	14.33	123390.18	1.39	9.99	33.006	40.424	44.441	97207.41	82146.04	73744.78	5.38
2016-05-13	35.03	36.2	34.91	34.39	85102.59	-1.2	-3.32	38.388	43.556	46.61	89814.03	72832.44	73443.13	9.29
2016-05-12	35.13	36.52	36.11	33.74	81475.21	-1.19	-3.19	40.788	44.795	47.625	89306.27	68129.34	72535.12	8.9
2016-05-11	41.64	41.93	37.3	37.26	127387.35	-4.1	-9.9	43.826	45.837	48.566	85467.31	65350.71	73989.22	13.91
2016-05-10	42.16	42.45	41.4	40.33	68681.73	-0.82	-1.94	46.224	46.845	49.42	69624.67	57192.32	72993.0	7.5
2016-05-09	45.99	46.0	42.22	42.22	86423.29	-4.69	-10.0	47.842	47.419	50.063	67084.66	58015.45	75383.99	9.44
2016-05-06	51.0	51.98	46.91	46.89	82563.78	-4.39	-8.56	48.724	47.733	50.642	55850.85	55881.98	76445.97	9.02
2016-05-05	49.6	51.6	51.3	48.8	62280.41	2.01	4.08	48.802	47.482	51.041	46952.41	57651.37	78998.83	6.8
2016-05-04	49.09	50.82	49.29	48.76	48174.16	-0.2	-0.4	47.848	47.266	51.416	45234.11	60795.72	83972.54	5.26
2016-05-03	46.5	50.0	49.49	46.11	55981.67	2.86	6.13	47.466	47.797	51.744	44759.96	62633.85	89248.8	6.11
2016-04-29	46.5	48.2	46.63	46.25	30254.23	-0.67	-1.42	46.996	48.458	52.018	48946.25	65343.52	97201.98	3.3
2016-04-28	46.88	47.42	47.3	44.6	38071.59	0.77	1.66	46.742	49.663	52.447	55913.1	74053.82	103355.88	4.16
2016-04-27	47.3	49.35	46.53	46.53	53688.91	-0.85	-1.79	46.162	50.454	52.592	68350.33	76940.89	111397.93	5.86
2016-04-26	46.77	47.68	47.38	46.13	45803.38	0.24	0.51	46.684	51.294	52.584	76357.32	82627.73	118634.5	5.0
2016-04-25	44.77	47.48	47.14	43.5	76913.12	1.78	3.92	48.128	51.995	52.624	80507.74	88793.68	128190.34	8.4
2016-04-22	44.26	45.48	45.36	43.21	65088.51	0.96	2.16	49.92	52.706	52.457	81740.79	92752.52	135903.17	7.11
2016-04-21	48.11	48.75	44.4	44.23	100257.73	-4.74	-9.65	52.584	53.55	52.581	92194.53	97009.96	138479.15	10.95
2016-04-20	54.72	55.27	49.14	49.14	93723.85	-5.46	-10.0	54.746	54.6	52.751	85531.46	100346.29	139936.51	10.23
2016-04-19	56.7	56.97	54.6	54.0	66555.5	-1.5	-2.67	55.904	55.566	52.635	88898.15	107149.37	144002.56	7.27
2016-04-18	57.3	58.6	56.1	55.8	83078.37	-2.58	-4.4	55.862	55.691	52.505	97079.62	115863.74	147799.56	9.07
2016-04-15	55.8	59.98	58.68	54.36	117357.21	3.47	6.29	55.492	55.577	52.064	103764.26	129060.44	152378.09	12.82
2016-04-14	54.5	56.9	55.21	54.5	66942.35	0.28	0.51	54.516	55.231	51.398	101825.38	132657.95	155534.03	7.31
2016-04-13	54.39	57.3	54.93	53.6	110557.32	0.54	0.99	54.454	54.73	50.823	115161.12	145854.96	161310.46	12.07
2016-04-12	53.1	55.25	54.39	52.5	107462.84	0.14	0.26	55.228	53.874	50.244	125400.6	154641.26	166931.77	11.74
2016-04-11	54.59	57.8	54.25	53.61	116501.57	0.45	0.84	55.52	53.253	49.604	134647.87	167586.99	170684.81	12.72
2016-04-08	55.99	55.99	53.8	52.5	107662.83	-1.1	-2.0	55.662	52.208	48.781	154356.62	179053.81	170899.56	11.76
2016-04-07	58.0	58.4	54.9	54.02	133621.05	-3.9	-6.63	55.946	51.612	48.041	163490.52	179948.35	173323.7	14.59
2016-04-06	55.2	59.98	58.8	55.09	161754.69	2.95	5.28	55.006	50.902	47.168	176548.8	179526.72	174366.42	17.66
2016-04-05	55.88	57.38	55.85	54.1	153699.19	0.89	1.62	52.52	49.703	46.04	183881.93	180855.75	173177.2	16.78
2016-04-01	55.0	59.7	54.96	53.52	215045.36	-0.26	-0.47	50.986	49.319	45.017	200526.12	179735.38	170942.56	23.48
2016-03-31	50.77	55.22	55.22	50.5	153332.3	5.02	10.0	48.754	48.551	44.005	203751.0	175695.74	166882.89	16.74
2016-03-30	46.89	50.9	50.2	46.2	198912.44	3.83	8.26	47.278	47.564	43.058	196406.19	178410.1	165503.04	21.72
2016-03-29	48.0	48.84	46.37	45.51	198420.34	-1.81	-3.76	46.798	46.915	42.224	182504.65	176765.96	160273.45	21.67
2016-03-28	44.28	48.18	48.18	44.28	236920.14	4.38	10.0	46.886	46.614	41.523	177829.58	179222.27	154603.34	25.87
2016-03-25	47.84	51.44	43.8	43.06	231169.77	-4.04	-8.45	47.652	45.954	40.814	158944.64	173782.64	148822.35	25.24
2015-11-25	46.89	47.9	47.84	46.0	116608.24	0.04	0.08	48.348	45.354	40.319	147640.47	162745.32	142810.26	12.79
2015-11-24	47.87	48.48	47.8	44.6	129404.74	0.99	2.12	47.85	44.469	39.604	160414.01	166699.05	145089.26	14.19
2015-11-23	53.4	54.7	46.81	46.81	175045.0	-5.2	-10.0	47.032	43.434	39.067	171027.27	169206.12	148235.28	19.2
2015-11-20	46.49	52.01	52.01	46.49	142495.47	4.73	10.0	46.342	42.377	38.525	180614.96	165498.65	150945.07	15.63
2015-11-19	46.0	48.94	47.28	43.5	174648.91	1.93	4.26	44.256	40.714	37.923	188620.63	162149.74	161830.91	19.15
2015-11-18	43.0	47.5	45.35	42.38	180475.95	1.64	3.75	42.36	39.458	37.428	177850.16	158070.05	158162.84	19.79
2015-11-17	43.54	45.39	43.71	41.7	182471.0	0.35	0.81	41.088	38.552	36.86	172984.08	152595.98	163181.27	20.01
2015-11-16	41.0	44.27	43.36	40.3	222983.47	1.78	4.28	39.836	37.533	36.22	167384.98	143780.94	161019.1	24.46
2015-11-13	37.8	41.58	41.58	37.55	182523.8	3.78	10.0	38.412	36.432	35.514	150382.35	129984.41	155477.3	20.02
2015-11-12	40.2	40.2	37.8	37.15	120796.57	-1.19	-3.05	37.172	35.674	34.963	135678.85	123862.06	152764.08	13.25
2015-11-11	37.47	40.93	38.99	37.02	156145.58	1.54	4.11	36.556	35.283	34.568	138289.95	122875.21	152329.1	17.13
2015-11-10	35.86	37.82	37.45	35.61	154475.48	1.21	3.34	36.016	34.739	34.042	132207.88	123479.47	150480.75	16.94
2015-11-09	34.65	36.79	36.24	33.6	137970.31	0.86	2.43	35.23	34.699	33.673	120176.9	127264.43	148901.14	15.13
2015-11-06	34.98	35.8	35.38	34.74	109006.29	0.66	1.9	34.452	34.672	33.311	109586.48	136391.49	148012.74	11.96
2015-11-05	35.8	36.15	34.72	34.22	133852.08	-1.57	-4.33	34.176	35.131	32.902	112045.28	161512.09	147013.45	14.68
2015-11-04	34.12	36.4	36.29	33.89	125735.23	2.77	8.26	34.01	35.398	32.539	107460.47	158255.64	145448.11	13.79
2015-11-03	32.5	34.95	33.52	32.48	94320.6	1.17	3.62	33.462	35.168	32.069	114751.07	173766.56	139244.16	10.34
2015-11-02	32.1	34.39	32.35	32.02	85018.19	-1.65	-4.85	34.168	34.906	31.716	134351.96	178257.26	137404.08	9.32
2015-10-30	34.0	34.84	34.0	31.8	121300.31	0.11	0.33	34.892	34.596	31.469	163196.49	180970.19	138608.5	13.3
2015-10-29	33.6	35.27	33.89	33.4	110928.0	0.34	1.01	36.086	34.252	31.133	210978.9	181666.1	137432.13	12.17
2015-10-28	36.02	36.36	33.55	33.4	162188.23	-3.5	-9.45	36.786	33.852	30.679	209050.81	181782.98	137635.59	17.79
2015-10-27	34.06	37.7	37.05	33.9	192325.09	1.08	3.0	36.874	33.345	30.288	232782.05	177482.03	134889.27	21.09
2015-10-26	37.92	38.79	35.97	35.97	229240.83	-4.0	-10.01	35.644	32.646	29.696	222162.56	170537.85	130412.76	25.14
2015-10-23	41.13	41.13	39.97	38.8	360212.34	2.58	6.9	34.3	31.95	29.14	198743.89	159633.99	125386.38	39.51
2015-10-22	35.68	37.39	37.39	34.88	101287.54	3.4	10.0	32.418	30.673	28.4	152353.29	132514.82	113290.66	11.11
2015-10-21	31.3	33.99	33.99	31.24	280844.47	3.09	10.0	30.918	29.679	27.674	154515.16	132640.59	112160.38	30.8
2015-10-20	29.02	31.23	30.9	29.02	139227.61	1.65	5.64	29.816	28.97	27.075	122182.01	104721.76	103551.03	15.27
2015-10-19	30.56	30.88	29.25	28.75	112147.51	-1.31	-4.29	29.648	28.526	26.635	118913.15	96550.91	101159.07	12.3
2015-10-16	30.01	30.81	30.56	29.18	128259.33	0.67	2.24	29.6	28.342	26.177	120524.08	96246.81	100135.8	14.07
2015-10-15	27.72	30.2	29.89	27.6	112096.88	1.41	4.95	28.928	28.014	25.765	112676.35	93198.17	95887.24	12.29
2015-10-14	29.79	29.79	28.48	28.41	119178.71	-1.58	-5.26	28.44	27.505	25.51	110766.03	93488.2	93211.2	13.07
2015-10-13	28.33	30.9	30.06	28.33	122883.31	1.05	3.62	28.124	27.231	25.299	87261.51	92296.51	90749.66	13.48
2015-10-12	27.31	29.5	29.01	26.99	120202.17	1.81	6.65	27.404	26.745	25.071	74188.67	90287.67	91056.05	13.18
2015-10-09	27.16	27.6	27.2	26.85	89020.67	-0.25	-0.91	27.084	26.329	24.815	71969.54	91138.78	90680.96	9.76
2015-10-08	27.26	28.6	27.45	27.02	102545.27	0.99	3.74	27.1	26.126	24.541	73719.99	94066.5	91623.56	11.25
2015-10-07	26.78	27.72	26.9	26.78	1656.14	0.44	1.66	26.57	25.669	24.165	76210.36	91680.17	90456.0	0.18
2015-09-30	27.32	27.8	26.46	26.25	57519.08	-0.95	-3.47	26.338	25.179	23.855	97331.51	102380.31	95132.35	6.31
2015-09-29	26.61	28.1	27.41	26.05	109106.55	0.13	0.48	26.086	24.743	23.683	106386.67	105767.23	98161.24	11.97
2015-09-28	25.0	27.28	27.28	24.16	97772.89	2.48	10.0	25.574	24.011	23.548	110308.02	104024.8	101221.95	10.72
2015-09-25	26.01	26.49	24.8	23.53	114997.16	-0.94	-3.65	25.152	23.515	23.324	114413.01	98576.32	102859.83	12.61
2015-09-24	25.21	26.48	25.74	25.2	107261.89	0.54	2.14	24.768	23.515	23.149	107149.98	92934.21	101921.98	11.76
2015-09-23	24.03	25.81	25.2	24.01	102794.88	0.35	1.41	24.02	23.367	23.038	107429.1	89202.8	100583.1	11.27
2015-09-22	25.2	25.6	24.85	24.1	128713.3	-0.32	-1.27	23.4	23.396	23.084	105147.79	91824.42	96764.41	14.12
2015-09-21	22.02	25.17	25.17	21.98	118297.81	2.29	10.01	22.448	23.3	23.293	97741.57	90223.13	93956.09	12.97
2015-09-18	22.0	23.0	22.88	21.35	78682.0	0.88	4.0	21.878	22.955	23.647	82739.63	89180.62	91575.43	8.63
2015-09-17	22.24	23.99	22.0	21.7	108657.53	-0.1	-0.45	22.262	22.66	24.246	78718.45	89231.83	92467.71	11.92
2015-09-16	20.26	22.1	22.1	19.8	91388.29	2.01	10.01	22.714	22.531	24.899	70976.5	87884.39	91366.82	10.02
2015-09-15	20.13	20.97	20.09	20.09	91682.23	-2.23	-9.99	23.392	22.622	25.741	78501.06	90555.25	90718.23	10.06
2015-09-14	24.9	25.2	22.32	22.32	43288.08	-2.48	-10.0	24.152	23.084	26.713	82704.7	98419.1	91169.84	4.75
2015-09-11	24.05	25.0	24.8	24.01	58576.12	0.54	2.23	24.032	23.132	27.602	95621.62	107143.35	95910.63	6.42
2015-09-10	24.6	25.4	24.26	24.04	69947.8	-1.23	-4.83	23.058	22.782	28.268	99745.22	110909.76	98868.56	7.67
2015-09-09	24.21	25.96	25.49	24.21	129011.05	1.6	6.7	22.348	22.708	29.08	104792.29	111963.4	104604.87	14.15
2015-09-08	21.05	23.89	23.89	20.88	112700.43	2.17	9.99	21.852	22.772	29.801	102609.45	101704.4	109169.13	12.36
2015-09-07	20.3	21.92	21.72	20.28	107872.68	1.79	8.98	22.016	23.286	30.572	114133.5	97689.04	114009.14	11.83
2015-09-02	18.93	22.78	19.93	18.83	79194.12	-0.78	-3.77	22.232	24.339	31.344	118665.09	93970.24	120088.37	8.69
2015-09-01	22.41	22.87	20.71	20.71	95183.15	-2.3	-10.0	22.506	25.831	32.036	122074.3	95703.59	120085.97	10.44
2015-08-31	24.4	24.5	23.01	23.01	118096.85	-1.7	-6.88	23.068	27.266	32.536	119134.52	94849.25	118698.79	12.95
2015-08-28	23.4	24.82	24.71	22.3	170320.7	1.91	8.38	23.692	28.86	33.092	100799.36	90881.21	116187.01	18.68
2015-08-27	21.98	23.09	22.8	19.92	130530.61	1.5	7.04	24.556	30.342	33.752	81244.58	83920.57	109339.43	14.32
2015-08-26	23.0	24.46	21.3	21.3	96240.17	-2.22	-9.44	26.446	32.072	34.718	69275.38	84677.91	105857.31	10.55
2015-08-25	23.52	24.29	23.52	23.52	80484.28	-2.61	-9.99	29.156	33.754	35.993	69332.88	86827.36	103488.71	8.83
2015-08-24	27.7	27.7	26.13	26.13	26421.02	-2.9	-9.99	31.464	35.452	37.186	70563.98	97246.34	100970.56	2.9
2015-08-21	31.21	31.71	29.03	29.03	72546.82	-3.22	-9.98	34.028	36.83	38.511	80963.06	116633.85	102748.98	7.96
2015-08-20	34.0	34.34	32.25	32.02	70684.63	-2.6	-7.46	36.128	37.857	39.984	86596.57	130329.23	101640.74	7.75
2015-08-19	32.01	35.59	34.85	31.55	96527.65	-0.21	-0.6	37.698	38.348	41.621	100080.43	146206.51	100422.89	10.59
2015-08-18	38.58	39.51	35.06	35.06	86639.76	-3.89	-9.99	38.352	38.241	43.201	104321.84	144468.35	97014.43	9.5
2015-08-17	39.01	39.54	38.95	37.6	78416.44	-0.58	-1.47	39.44	37.806	45.043	123928.71	142548.32	93699.24	8.6
2015-08-14	40.1	40.71	39.53	39.48	100714.36	-0.57	-1.42	39.632	37.323	46.87	152304.64	141492.82	91247.59	11.05
2015-08-13	37.41	40.34	40.1	37.41	138103.95	1.98	5.19	39.586	37.161	48.784	174061.89	134758.29	87654.63	15.15
2015-08-12	39.45	40.58	38.12	38.01	117734.7	-2.38	-5.88	38.998	37.363	50.669	192332.58	127036.72	83116.3	12.91
2015-08-11	40.0	41.8	40.5	39.21	184674.09	0.59	1.48	38.13	38.231	52.823	184614.87	120150.07	79978.13	20.25
2015-08-10	38.5	41.41	39.91	37.16	220296.11	0.61	1.55	36.172	38.919	54.797	161167.94	104694.77	72823.28	24.16
2015-08-07	37.5	40.6	39.3	35.61	209500.62	2.14	5.76	35.014	40.192	56.827	130681.0	88864.12	63894.12	22.98
2015-08-06	33.6	37.16	37.16	31.66	229457.39	3.38	10.01	34.736	42.111	58.521	95454.69	72952.25	54369.75	25.17
2015-08-05	33.78	33.78	33.78	33.78	79146.13	3.07	10.0	35.728	44.894	60.214	61740.86	54639.28	43907.61	8.68
2015-07-06	37.3	37.3	30.71	30.71	67439.43	-3.41	-9.99	38.332	48.161	62.175	55685.27	49560.5	41525.13	7.4
2015-07-03	34.12	36.75	34.12	34.12	67861.41	-3.79	-10.0	41.666	52.28	64.553	48221.61	44850.16	40608.52	7.44
2015-07-02	39.01	39.8	37.91	37.91	33369.11	-4.21	-9.99	45.37	56.417	66.597	47047.24	41002.35	39327.09	3.66
2015-07-01	45.1	48.1	42.12	42.12	60888.22	-4.68	-10.0	49.486	60.406	68.372	50449.81	40550.96	39762.48	6.68
2015-06-30	42.64	49.0	46.8	42.64	48868.17	-0.58	-1.22	54.06	63.974	70.041	47537.69	39195.88	38471.71	5.36
2015-06-29	52.0	52.94	47.38	47.38	30121.14	-5.26	-9.99	57.99	67.416	71.491	43435.73	39806.2	38641.73	3.62
2015-06-26	54.8	54.8	52.64	52.64	61989.56	-5.85	-10.0	62.894	70.675	72.747	41478.7	40951.78	39603.01	7.44
2015-06-25	65.01	65.9	58.49	58.49	50381.97	-6.5	-10.0	67.464	73.461	73.555	34957.46	38924.13	38471.81	6.05
2015-06-24	65.29	67.97	64.99	64.0	46327.61	-1.46	-2.2	71.326	74.93	74.235	30652.11	35787.26	38732.53	5.56
2015-06-23	72.9	73.9	66.45	64.71	28358.35	-5.45	-7.58	73.888	75.533	74.846	30854.07	33175.94	38948.61	3.41
2015-06-19	70.79	75.49	71.9	70.79	20336.03	-3.59	-4.76	76.842	76.188	75.26	36176.67	33489.76	40963.48	2.44
2015-06-18	77.8	79.77	75.49	72.79	29383.35	-2.31	-2.97	78.456	76.826	75.816	40424.86	36366.89	44096.47	3.53
2015-06-17	77.74	80.0	77.8	70.33	28855.19	0.0	0.0	79.458	76.777	76.269	42890.79	37651.83	43406.82	3.47
2015-06-16	82.4	83.0	77.8	73.1	47337.42	-3.42	-4.21	78.534	76.337	76.221	40922.41	38974.0	43722.11	5.69
2015-06-15	79.97	87.5	81.22	77.0	54971.38	1.25	1.56	77.178	76.107	75.824	35497.81	37747.54	43719.46	6.6
2015-06-12	80.52	85.05	79.97	77.58	41576.96	-0.53	-0.66	75.534	75.565	75.346	30802.84	37477.26	44271.46	4.99
2015-06-11	73.7	80.5	80.5	72.32	41713.01	7.32	10.0	75.196	74.818	74.973	32308.93	38254.23	45473.97	5.01
2015-06-10	70.8	73.6	73.18	70.11	19013.27	2.16	3.04	74.096	73.648	74.372	32412.87	38019.49	49890.7	2.28
2015-06-09	73.0	74.0	71.02	71.0	20214.45	-1.98	-2.71	74.14	73.54	74.117	37025.59	41677.8	50749.36	2.43
2015-06-08	76.05	76.05	73.0	71.5	31496.51	-5.28	-6.75	75.036	74.159	73.662	39997.26	44721.28	51026.09	3.78
2015-06-05	75.2	82.0	78.28	75.2	49107.39	3.28	4.37	75.596	74.332	72.825	44151.68	48437.21	53508.23	5.9
2015-06-04	73.4	75.72	75.0	69.6	42232.74	1.6	2.18	74.44	74.807	71.469	44199.54	51826.05	53939.89	5.07
2015-06-03	75.05	75.49	73.4	70.5	42076.86	-2.1	-2.78	73.2	75.761	70.044	43626.1	49161.82	52958.25	5.05
2015-06-02	75.02	75.5	75.5	72.0	35072.82	-0.3	-0.4	72.94	76.106	68.764	46330.01	48470.22	52010.09	4.21
2015-06-01	72.69	75.9	75.8	70.0	52268.59	3.3	4.55	73.282	75.542	67.388	49445.29	49691.38	52054.37	6.28
2015-05-29	69.83	74.3	72.5	66.0	49346.67	3.7	5.38	73.068	75.127	66.106	52722.74	51065.67	50648.65	5.93
2015-05-28	71.0	71.8	68.8	68.0	39365.57	-3.3	-4.58	75.174	75.128	65.081	59452.57	52693.71	50580.06	4.73
2015-05-27	77.5	77.5	72.1	70.0	55596.41	-5.11	-6.62	78.322	75.096	64.175	54697.53	61761.92	50164.26	6.68
2015-05-26	74.49	78.08	77.21	74.0	50649.19	2.48	3.32	79.272	74.695	63.04	50610.43	59820.93	49413.81	6.08
2015-05-25	78.0	78.88	74.73	74.73	68655.85	-8.3	-10.0	77.802	73.164	61.681	49937.47	57330.91	49039.05	8.25
2015-05-22	92.99	92.99	83.03	78.28	82995.81	-1.51	-1.79	77.186	71.318	60.62	49408.6	58579.26	47790.58	9.97
2015-05-21	84.53	84.54	84.54	81.0	15590.39	7.69	10.01	75.082	68.13	59.208	45934.86	56053.73	46326.81	1.87
2015-05-20	70.6	76.85	76.85	69.51	35160.9	6.99	10.01	71.87	64.326	57.506	68826.31	56754.69	47786.08	4.22
2015-05-19	71.0	72.77	69.86	68.51	47284.42	-1.79	-2.5	70.118	61.421	56.163	69031.43	55549.97	47409.91	5.68
2015-05-18	72.6	75.2	71.65	69.3	66011.47	-0.86	-1.19	68.526	59.233	55.063	64724.35	54417.37	47160.29	7.93
2015-05-15	65.0	73.99	72.51	61.63	65627.12	4.03	5.88	65.45	57.084	53.836	67749.92	50231.63	46791.59	7.88
2015-05-14	74.0	74.9	68.48	68.0	130047.64	0.39	0.57	61.178	55.034	52.466	66172.6	48466.41	46418.13	15.62
2015-05-13	68.09	68.09	68.09	66.01	36186.49	6.19	10.0	56.782	53.253	51.307	44683.07	38566.6	43192.77	4.35
2015-05-12	61.5	61.9	61.9	60.0	25749.02	5.63	10.01	52.724	51.384	50.419	42068.51	39006.7	45117.25	3.09
2015-05-11	52.2	56.27	56.27	52.0	81139.31	5.12	10.01	49.94	50.197	49.991	44110.39	40747.2	50813.96	9.74
2015-05-08	47.5	51.15	51.15	47.5	57740.53	4.65	10.0	48.718	49.922	50.027	32713.35	37001.89	55454.66	6.93
2015-05-07	47.51	48.51	46.5	46.5	22600.0	-1.3	-2.72	48.89	50.286	50.307	30760.21	36599.89	58938.71	2.71
2015-05-06	48.04	49.95	47.8	47.8	23113.67	-0.18	-0.38	49.724	50.686	50.957	32450.13	38817.48	65063.33	2.78
2015-05-05	49.88	49.89	47.98	47.39	35958.43	-2.18	-4.35	50.044	50.906	51.397	35944.89	39269.86	70458.54	4.32
2015-05-04	51.5	52.18	50.16	50.0	24154.13	-1.85	-3.56	50.454	50.893	51.628	37384.0	39903.22	75377.44	2.9
2015-04-30	50.68	52.78	52.01	48.0	47974.83	1.34	2.65	51.126	50.589	51.732	41290.43	43351.56	80605.08	5.76
2015-04-29	47.5	52.2	50.67	47.41	31049.58	1.27	2.57	51.682	49.898	51.505	42439.58	44369.85	82115.14	3.73
2015-04-28	50.19	50.78	49.4	45.7	40587.46	-0.63	-1.26	51.648	49.361	51.41	45184.82	47818.94	86156.79	4.87
2015-04-27	52.6	53.48	50.03	49.61	43154.01	-3.49	-6.52	51.768	49.454	51.331	42594.84	51227.81	92339.7	5.18
2015-04-24	53.0	54.86	53.52	50.8	43686.29	-1.27	-2.32	51.332	49.784	51.374	42422.43	60880.73	91365.08	5.25
